route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
8,8,1683,"NEW YORK PENN STATION",0,"8906",729
8,12,1684,"NEW YORK PENN STATION",0,"6912",730
8,12,1685,"NEW YORK PENN STATION",0,"6908",731
8,12,1686,"NEW YORK PENN STATION",0,"6910",732
8,7,1687,"DOVER",1,"6683",733
8,7,1688,"DOVER",1,"6601",734
8,9,1689,"DOVER",1,"8901",735
8,9,1690,"DOVER",1,"8903",736
8,9,1691,"DOVER",1,"8905",737
8,14,1692,"DOVER",1,"8907",738
8,6,1693,"SUMMIT",1,"0955",739
8,6,1694,"SUMMIT",1,"0951",740
8,6,1695,"SUMMIT",1,"0953",741
8,6,1696,"SUMMIT",1,"0961",742
8,6,1697,"SUMMIT",1,"0963",743
8,6,1698,"SUMMIT",1,"0965",744
8,6,1699,"DOVER",1,"8933",745
8,6,1700,"DOVER",1,"8911",746
8,21,1701,"DOVER",1,"8941",747
8,21,1702,"DOVER",1,"6655",748
8,21,1703,"DOVER",1,"8935",749
8,3,1704,"DOVER",1,"6907",750
8,3,1705,"DOVER",1,"6909",751
8,1,1706,"DOVER",1,"6917",752
8,1,1707,"DOVER",1,"6921",753
8,1,1708,"DOVER",1,"6929",754
8,1,1709,"DOVER",1,"6941",755
8,1,1710,"DOVER",1,"6945",756
8,1,1711,"DOVER",1,"6915",757
8,1,1712,"DOVER",1,"6923",758
8,1,1713,"DOVER",1,"6927",759
8,1,1714,"DOVER",1,"6939",760
8,1,1715,"DOVER",1,"6913",761
8,1,1716,"DOVER",1,"6925",762
8,1,1717,"DOVER",1,"6933",763
8,1,1718,"DOVER",1,"6937",764
8,1,1719,"DOVER",1,"6919",765
8,1,1720,"DOVER",1,"6931",766
8,1,1721,"DOVER",1,"6935",767
8,1,1722,"DOVER",1,"6943",768
8,22,1723,"DOVER",1,"6655",769
8,7,1724,"SUMMIT",1,"0337",770
8,7,1725,"SUMMIT",1,"6307",771
8,7,1726,"SUMMIT",1,"6317",772
8,7,1727,"SUMMIT",1,"0325",773
8,7,1728,"SUMMIT",1,"0339",774
8,7,1729,"SUMMIT",1,"6341",775
8,7,1730,"SUMMIT",1,"6343",776
8,7,1731,"DOVER",1,"6641",777
8,7,1732,"DOVER",1,"6659",778
8,7,1733,"SUMMIT",1,"0301",779
8,7,1734,"DOVER",1,"6653",780
8,7,1735,"DOVER",1,"6639",781
8,7,1736,"DOVER",1,"6663",782
8,7,1737,"DOVER",1,"6643",783
8,7,1738,"DOVER",1,"6647",784
8,7,1739,"DOVER",1,"6651",785
8,7,1740,"HACKETTSTOWN",1,"0877",786
8,7,1741,"DOVER",1,"6667",787
8,7,1742,"DOVER",1,"6617",788
8,7,1743,"DOVER",1,"0643",789
8,7,1744,"LAKE HOPATCONG",1,"0807",790
8,7,1745,"DOVER",1,"6621",791
8,7,1746,"DOVER",1,"6625",792
8,7,1747,"DOVER",1,"6627",793
8,7,1748,"DOVER",1,"6675",794
8,7,1749,"DOVER",1,"6679",795
8,7,1750,"DOVER",1,"0645",796
8,7,1751,"MOUNT OLIVE",1,"0853",797
8,7,1752,"DOVER",1,"6607",798
8,7,1753,"DOVER",1,"6619",799
8,7,1754,"DOVER",1,"6631",800
8,7,1755,"DOVER",1,"0609",801
8,7,1756,"DOVER",1,"0665",802
8,7,1757,"HACKETTSTOWN",1,"0881",803
8,7,1758,"DOVER",1,"6635",804
8,7,1759,"DOVER",1,"6671",805
8,7,1760,"DOVER",1,"0607",806
8,7,1761,"DOVER",1,"0657",807
8,7,1762,"DOVER",1,"6611",808
8,7,1763,"DOVER",1,"6613",809
8,7,1764,"DOVER",1,"6677",810
8,7,1765,"HACKETTSTOWN",1,"0871",811
8,7,1766,"HACKETTSTOWN",1,"0851",812
8,7,1767,"SUMMIT",1,"6339",813
8,7,1768,"SUMMIT",1,"6363",814
8,7,1769,"SUMMIT",1,"6315",815
8,7,1770,"SUMMIT",1,"0309",816
8,7,1771,"SUMMIT",1,"6355",817
8,7,1772,"SUMMIT",1,"6305",818
8,7,1773,"SUMMIT",1,"6359",819
8,8,1774,"SUMMIT",1,"0955",820
8,8,1775,"SUMMIT",1,"0953",821
8,8,1776,"SUMMIT",1,"0961",822
8,8,1777,"SUMMIT",1,"0963",823
8,8,1778,"SUMMIT",1,"0965",824
8,8,1779,"DOVER",1,"8933",825
8,8,1780,"DOVER",1,"8911",826
8,8,1781,"HACKETTSTOWN",1,"0987",827
8,8,1782,"HACKETTSTOWN",1,"0989",828
8,8,1783,"HACKETTSTOWN",1,"0983",829
8,8,1784,"HACKETTSTOWN",1,"0985",830
8,12,1785,"DOVER",1,"6917",831
8,12,1786,"DOVER",1,"6921",832
8,12,1787,"DOVER",1,"6929",833
8,12,1788,"DOVER",1,"6941",834
8,12,1789,"DOVER",1,"6945",835
8,12,1790,"DOVER",1,"6915",836
8,12,1791,"DOVER",1,"6923",837
8,12,1792,"DOVER",1,"6927",838
8,12,1793,"DOVER",1,"6939",839
8,12,1794,"DOVER",1,"6913",840
8,12,1795,"DOVER",1,"6925",841
8,12,1796,"DOVER",1,"6933",842
8,12,1797,"DOVER",1,"6937",843
8,12,1798,"DOVER",1,"6919",844
8,12,1799,"DOVER",1,"6931",845
8,12,1800,"DOVER",1,"6935",846
8,12,1801,"DOVER",1,"6943",847
8,8,1802,"SUMMIT",1,"0951",848
8,12,1803,"DOVER",1,"6907",849
8,12,1804,"DOVER",1,"6909",850
9,6,1805,"NEW YORK PENN STATION",0,"8404",851
9,6,1806,"NEW YORK PENN STATION",0,"8406",852
9,3,1807,"SUMMIT",0,"0746",853
9,1,1808,"SUMMIT",0,"0710",854
9,1,1809,"SUMMIT",0,"0712",855
9,1,1810,"SUMMIT",0,"0714",856
9,1,1811,"SUMMIT",0,"0716",857
9,1,1812,"SUMMIT",0,"0718",858
9,1,1813,"SUMMIT",0,"0720",859
9,1,1814,"SUMMIT",0,"0722",860
9,1,1815,"SUMMIT",0,"0724",861
9,1,1816,"SUMMIT",0,"0726",862
9,1,1817,"SUMMIT",0,"0728",863
9,1,1818,"SUMMIT",0,"0730",864
9,1,1819,"SUMMIT",0,"0732",865
9,1,1820,"SUMMIT",0,"0734",866
9,1,1821,"SUMMIT",0,"0736",867
9,1,1822,"SUMMIT",0,"0738",868
9,1,1823,"SUMMIT",0,"0740",869
9,1,1824,"SUMMIT",0,"0742",870
9,1,1825,"SUMMIT",0,"0744",871
9,7,1826,"HOBOKEN",0,"0434",872
9,7,1827,"NEW YORK PENN STATION",0,"6406",873
9,7,1828,"NEW YORK PENN STATION",0,"6410",874
9,7,1829,"HOBOKEN",0,"0400",875
9,7,1830,"HOBOKEN",0,"0404",876
9,7,1831,"HOBOKEN",0,"0408",877
9,7,1832,"HOBOKEN",0,"0412",878
9,7,1833,"HOBOKEN",0,"0416",879
9,7,1834,"HOBOKEN",0,"0414",880
9,7,1835,"HOBOKEN",0,"0480",881
9,7,1836,"HOBOKEN",0,"0430",882
9,7,1837,"HOBOKEN",0,"0432",883
9,7,1838,"HOBOKEN",0,"0402",884
9,7,1839,"HOBOKEN",0,"0418",885
9,7,1840,"HOBOKEN",0,"0420",886
9,7,1841,"HOBOKEN",0,"0422",887
9,7,1842,"HOBOKEN",0,"0424",888
9,7,1843,"HOBOKEN",0,"0426",889
9,7,1844,"HOBOKEN",0,"0428",890
9,7,1845,"HOBOKEN",0,"0438",891
9,7,1846,"HOBOKEN",0,"0440",892
9,7,1847,"HOBOKEN",0,"0442",893
9,8,1848,"NEW YORK PENN STATION",0,"8404",894
9,8,1849,"NEW YORK PENN STATION",0,"8406",895
9,12,1850,"SUMMIT",0,"0710",896
9,12,1851,"SUMMIT",0,"0712",897
9,12,1852,"SUMMIT",0,"0714",898
9,12,1853,"SUMMIT",0,"0716",899
9,12,1854,"SUMMIT",0,"0718",900
9,12,1855,"SUMMIT",0,"0720",901
9,12,1856,"SUMMIT",0,"0722",902
9,12,1857,"SUMMIT",0,"0724",903
9,12,1858,"SUMMIT",0,"0726",904
9,12,1859,"SUMMIT",0,"0728",905
9,12,1860,"SUMMIT",0,"0730",906
9,12,1861,"SUMMIT",0,"0732",907
9,12,1862,"SUMMIT",0,"0734",908
9,12,1863,"SUMMIT",0,"0736",909
9,12,1864,"SUMMIT",0,"0738",910
9,12,1865,"SUMMIT",0,"0740",911
9,12,1866,"SUMMIT",0,"0742",912
9,12,1867,"SUMMIT",0,"0744",913
9,9,1868,"GLADSTONE",1,"9701",914
9,9,1869,"GLADSTONE",1,"9703",915
9,14,1870,"GLADSTONE",1,"9705",916
9,14,1871,"GLADSTONE",1,"9707",917
9,6,1872,"PEAPACK",1,"8431",918
9,6,1873,"PEAPACK",1,"8433",919
9,3,1874,"GLADSTONE",1,"0745",920
9,3,1875,"GLADSTONE",1,"0707",921
9,3,1876,"GLADSTONE",1,"0709",922
9,1,1877,"GLADSTONE",1,"0711",923
9,1,1878,"GLADSTONE",1,"0713",924
9,1,1879,"GLADSTONE",1,"0715",925
9,1,1880,"GLADSTONE",1,"0717",926
9,1,1881,"GLADSTONE",1,"0719",927
9,1,1882,"GLADSTONE",1,"0721",928
9,1,1883,"GLADSTONE",1,"0723",929
9,1,1884,"GLADSTONE",1,"0725",930
9,1,1885,"GLADSTONE",1,"0727",931
9,1,1886,"GLADSTONE",1,"0729",932
9,1,1887,"GLADSTONE",1,"0731",933
9,1,1888,"GLADSTONE",1,"0733",934
9,1,1889,"GLADSTONE",1,"0735",935
9,1,1890,"GLADSTONE",1,"0737",936
9,1,1891,"GLADSTONE",1,"0739",937
9,1,1892,"GLADSTONE",1,"0741",938
9,1,1893,"GLADSTONE",1,"0743",939
9,7,1894,"BERNARDSVILLE",1,"0485",940
9,7,1895,"GLADSTONE",1,"0439",941
9,7,1896,"GLADSTONE",1,"0443",942
9,7,1897,"GLADSTONE",1,"0427",943
9,7,1898,"GLADSTONE",1,"0433",944
9,7,1899,"GLADSTONE",1,"0435",945
9,7,1900,"GLADSTONE",1,"6437",946
9,7,1901,"GLADSTONE",1,"0429",947
9,7,1902,"GLADSTONE",1,"6431",948
9,7,1903,"BERNARDSVILLE",1,"0481",949
9,7,1904,"GLADSTONE",1,"0409",950
9,7,1905,"GLADSTONE",1,"0411",951
9,7,1906,"GLADSTONE",1,"0413",952
9,7,1907,"GLADSTONE",1,"0415",953
9,7,1908,"GLADSTONE",1,"0417",954
9,7,1909,"GLADSTONE",1,"0419",955
9,7,1910,"GLADSTONE",1,"0421",956
9,7,1911,"GLADSTONE",1,"0423",957
9,7,1912,"GLADSTONE",1,"0447",958
9,7,1913,"GLADSTONE",1,"0449",959
9,7,1914,"GLADSTONE",1,"0451",960
9,7,1915,"GLADSTONE",1,"0453",961
9,8,1916,"GLADSTONE",1,"0711",962
9,8,1917,"PEAPACK",1,"8431",963
9,12,1918,"GLADSTONE",1,"0745",964
9,11,1919,"GLADSTONE",1,"0711",965
9,12,1920,"GLADSTONE",1,"0713",966
9,12,1921,"GLADSTONE",1,"0715",967
9,12,1922,"GLADSTONE",1,"0717",968
9,12,1923,"GLADSTONE",1,"0719",969
9,12,1924,"GLADSTONE",1,"0721",970
9,12,1925,"GLADSTONE",1,"0723",971
9,12,1926,"GLADSTONE",1,"0725",972
9,12,1927,"GLADSTONE",1,"0727",973
9,12,1928,"GLADSTONE",1,"0729",974
9,12,1929,"GLADSTONE",1,"0731",975
9,12,1930,"GLADSTONE",1,"0733",976
9,12,1931,"GLADSTONE",1,"0735",977
9,12,1932,"GLADSTONE",1,"0737",978
9,12,1933,"GLADSTONE",1,"0739",979
9,12,1934,"GLADSTONE",1,"0741",980
9,12,1935,"GLADSTONE",1,"0743",981
9,8,1936,"PEAPACK",1,"8433",982
10,9,1937,"NEW YORK PENN STATION",0,"8882",983
10,9,1938,"NEW YORK PENN STATION",0,"8880",984
10,23,1939,"NEW YORK PENN STATION",0,"8838",985
10,23,1940,"NEW YORK PENN STATION",0,"8842",986
10,23,1941,"NEW YORK PENN STATION",0,"8836",987
10,23,1942,"NEW YORK PENN STATION",0,"3918",988
10,6,1943,"NEW YORK PENN STATION",0,"8804",989
10,6,1944,"NEW YORK PENN STATION",0,"8816",990
10,6,1945,"NEW YORK PENN STATION",0,"8800",991
10,6,1946,"NEW YORK PENN STATION",0,"8810",992
10,21,1947,"NEW YORK PENN STATION",0,"3888",993
10,21,1948,"NEW YORK PENN STATION",0,"3710",994
10,26,1949,"NEWARK PENN STATION",0,"5800",995
10,18,1950,"NEW YORK PENN STATION",0,"7800",996
10,1,1951,"NEW YORK PENN STATION",0,"7842",997
10,1,1952,"NEW YORK PENN STATION",0,"7814",998
10,1,1953,"NEW YORK PENN STATION",0,"7818",999
10,1,1954,"NEW YORK PENN STATION",0,"7822",1000
10,1,1955,"NEW YORK PENN STATION",0,"7826",1001
10,1,1956,"NEW YORK PENN STATION",0,"7830",1002
