service_id,date,exception_type
E2,20241221,1
E3,20241221,1
B2,20241221,2
B3,20241221,2
F1,20241224,1
F3,20241224,1
C1,20241224,2
G1,20241226,1
C1,20241226,2
H2,20241228,1
H3,20241228,1
C2,20241228,2
C3,20241228,2
I1,20241231,1
I3,20241231,1
D1,20241231,2
A2A,20241225,1
A4A,20241225,1
C1,20241225,2
A2A,20250101,1
A4A,20250101,1
D1,20250101,2
