service_id,date,exception_type
WE,20230102,1
WD,20230102,2
WE,20230529,1
WD,20230529,2
WE,20230704,1
WD,20230704,2
WE,20230904,1
WD,20230904,2
WE,20231123,1
WD,20231123,2
WE,20231225,1
WD,20231225,2
WE,20240101,1
WD,20240101,2
WE,20240527,1
WD,20240527,2
WE,20240704,1
WD,20240704,2
WE,20240902,1
WD,20240902,2
WE,20241128,1
WD,20241128,2
WE,20241225,1
WD,20241225,2
