,stop_name,2 (Sunset Limited),3 (Southwest Chief),4 (Southwest Chief),5 (California Zephyr),6 (California Zephyr),7 (Empire Builder),8 (Empire Builder),11 (Coast Starlight),14 (Coast Starlight),19 (Crescent),20 (Crescent),21 (Texas Eagle),22 (Texas Eagle),27 (Empire Builder),28 (Empire Builder),40 (Floridian),41 (Floridian),42 (Pennsylvanian),43 (Pennsylvanian),48 (Lake Shore Limited),49 (Lake Shore Limited),51 (Cardinal),52 (Auto Train),53 (Auto Train),55 (Vermonter),56 (Vermonter),58 (City of New Orleans),59 (City of New Orleans),63 (Maple Leaf),64 (Maple Leaf),65 (Northeast Regional),66 (Northeast Regional),68 (Adirondack),69 (Adirondack),71 (Piedmont),72 (Piedmont),73 (Piedmont),74 (Piedmont),75 (Piedmont),76 (Piedmont),77 (Piedmont),78 (Piedmont),79 (Carolinian),80 (Carolinian),84 (Northeast Regional),85 (Northeast Regional),86 (Northeast Regional),89 (Palmetto),90 (Palmetto),93 (Northeast Regional),94 (Northeast Regional),95 (Northeast Regional),97 (Silver Meteor),98 (Silver Meteor),110 (Northeast Regional),111 (Northeast Regional),112 (Northeast Regional),114 (Northeast Regional),119 (Northeast Regional),125 (Northeast Regional),129 (Northeast Regional),130 (Northeast Regional),131 (Northeast Regional),133 (Northeast Regional),134 (Northeast Regional),136 (Northeast Regional),137 (Northeast Regional),138 (Northeast Regional),141 (Northeast Regional),148 (Northeast Regional),151 (Northeast Regional),170 (Northeast Regional),171 (Northeast Regional),172 (Northeast Regional),173 (Northeast Regional),174 (Northeast Regional),175 (Northeast Regional),176 (Northeast Regional),177 (Northeast Regional),178 (Northeast Regional),179 (Northeast Regional),181 (Northeast Regional),182 (Northeast Regional),183 (Northeast Regional),184 (Northeast Regional),185 (Northeast Regional),186 (Northeast Regional),190 (Northeast Regional),193 (Northeast Regional),196 (Northeast Regional),197 (Northeast Regional),198 (Northeast Regional),232 (Empire Service),233 (Empire Service),234 (Empire Service),235 (Empire Service),236 (Empire Service),237 (Empire Service),238 (Empire Service),239 (Empire Service),240 (Empire Service),241 (Empire Service),243 (Empire Service),244 (Empire Service),280 (Empire Service),281 (Empire Service),283 (Empire Service),284 (Empire Service),290 (Ethan Allen Express),291 (Ethan Allen Express),300 (Lincoln Service),301 (Lincoln Service),302 (Lincoln Service),305 (Lincoln Service),306 (Lincoln Service),307 (Lincoln Service),311 (Missouri River Runner),316 (Missouri River Runner),318 (Lincoln Service Missouri River Runner),319 (Lincoln Service Missouri River Runner),329 (Hiawatha Service),330 (Hiawatha Service),331 (Hiawatha Service),332 (Hiawatha Service),334 (Hiawatha Service),335 (Hiawatha Service),336 (Hiawatha Service),337 (Hiawatha Service),338 (Hiawatha Service),339 (Hiawatha Service),341 (Hiawatha Service),342 (Hiawatha Service),343 (Hiawatha Service),350 (Wolverine),351 (Wolverine),352 (Wolverine),353 (Wolverine),354 (Wolverine),355 (Wolverine),364 (Blue Water),365 (Blue Water),370 (Pere Marquette),371 (Pere Marquette),380 (Illinois Zephyr),381 (Carl Sandburg),382 (Carl Sandburg),383 (Illinois Zephyr),390 (Saluki),391 (Saluki),392 (Illini),393 (Illini),417 (Amtrak Hartford Line),421 (Texas Eagle),422 (Texas Eagle),425 (Valley Flyer),448 (Lake Shore Limited),449 (Lake Shore Limited),470 (Amtrak Hartford Line),471 (Valley Flyer),473 (Amtrak Hartford Line),474 (Amtrak Hartford Line),475 (Amtrak Hartford Line),478 (Valley Flyer),479 (Valley Flyer),486 (Valley Flyer),490 (Amtrak Hartford Line),494 (Valley Flyer),495 (Valley Flyer),500 (Amtrak Cascades),502 (Amtrak Cascades),503 (Amtrak Cascades),504 (Amtrak Cascades),505 (Amtrak Cascades),506 (Amtrak Cascades),507 (Amtrak Cascades),508 (Amtrak Cascades),509 (Amtrak Cascades),511 (Amtrak Cascades),516 (Amtrak Cascades),517 (Amtrak Cascades),518 (Amtrak Cascades),519 (Amtrak Cascades),521 (Capitol Corridor),522 (Capitol Corridor),523 (Capitol Corridor),524 (Capitol Corridor),525 (Capitol Corridor),527 (Capitol Corridor),528 (Capitol Corridor),529 (Capitol Corridor),531 (Capitol Corridor),532 (Capitol Corridor),534 (Capitol Corridor),536 (Capitol Corridor),538 (Capitol Corridor),540 (Capitol Corridor),541 (Capitol Corridor),542 (Capitol Corridor),543 (Capitol Corridor),544 (Capitol Corridor),545 (Capitol Corridor),546 (Capitol Corridor),547 (Capitol Corridor),548 (Capitol Corridor),549 (Capitol Corridor),551 (Capitol Corridor),562 (Pacific Surfliner),564 (Pacific Surfliner),572 (Pacific Surfliner),573 (Pacific Surfliner),580 (Pacific Surfliner),581 (Pacific Surfliner),586 (Pacific Surfliner),587 (Pacific Surfliner),591 (Pacific Surfliner),595 (Pacific Surfliner),600 (Keystone Service),601 (Keystone Service),605 (Keystone Service),607 (Keystone Service),609 (Keystone Service),620 (Keystone Service),624 (Keystone Service),639 (Keystone Service),640 (Keystone Service),641 (Keystone Service),642 (Keystone Service),643 (Keystone Service),644 (Keystone Service),645 (Keystone Service),646 (Keystone Service),647 (Keystone Service),648 (Keystone Service),649 (Keystone Service),650 (Keystone Service),651 (Keystone Service),652 (Keystone Service),653 (Keystone Service),654 (Keystone Service),655 (Keystone Service),656 (Keystone Service),657 (Keystone Service),658 (Keystone Service),680 (Downeaster),681 (Downeaster),682 (Downeaster),683 (Downeaster),684 (Downeaster),685 (Downeaster),686 (Downeaster),687 (Downeaster),688 (Downeaster),689 (Downeaster),702 (San Joaquins),703 (San Joaquins),710 (San Joaquins),711 (San Joaquins),712 (San Joaquins),713 (San Joaquins),714 (San Joaquins),715 (San Joaquins),716 (San Joaquins),717 (San Joaquins),718 (San Joaquins),719 (San Joaquins),761 (Pacific Surfliner),765 (Pacific Surfliner),769 (Pacific Surfliner),770 (Pacific Surfliner),774 (Pacific Surfliner),777 (Pacific Surfliner),784 (Pacific Surfliner),785 (Pacific Surfliner),790 (Pacific Surfliner),794 (Pacific Surfliner),821 (Heartland Flyer),822 (Heartland Flyer),1105 (Winter Park Express),1106 (Winter Park Express),1333 (Borealis),1340 (Borealis),1600 (Commuter Rail),1602 (Commuter Rail),1604 (Commuter Rail),1606 (Commuter Rail),1610 (Commuter Rail),1632 (Commuter Rail),1633 (Commuter Rail),1634 (Commuter Rail),1637 (Commuter Rail),1638 (Commuter Rail),1640 (Commuter Rail),1645 (Commuter Rail),1652 (Commuter Rail),1659 (Commuter Rail),1667 (Commuter Rail),1681 (Commuter Rail),1687 (Commuter Rail),1689 (Downeaster),1691 (Commuter Rail),1695 (Commuter Rail),1699 (Commuter Rail),2103 (Acela),2104 (Acela),2107 (Acela),2108 (Acela),2117 (Acela),2121 (Acela),2122 (Acela),2130 (Acela),2150 (Acela),2151 (Acela),2152 (Acela),2153 (Acela),2154 (Acela),2155 (Acela),2159 (Acela),2162 (Acela),2163 (Acela),2166 (Acela),2167 (Acela),2168 (Acela),2169 (Acela),2170 (Acela),2172 (Acela),2173 (Acela),2174 (Acela),2190 (Acela),2193 (Acela),3511 (Amtrak Thruway Connecting Service),3514 (Amtrak Thruway Connecting Service),3524 (Amtrak Thruway Connecting Service),3534 (Amtrak Thruway Connecting Service),3536 (Amtrak Thruway Connecting Service),3541 (Amtrak Thruway Connecting Service),3549 (Amtrak Thruway Connecting Service),3611 (Amtrak Thruway Connecting Service),3614 (Amtrak Thruway Connecting Service),3623 (Amtrak Thruway Connecting Service),3625 (Amtrak Thruway Connecting Service),3642 (Amtrak Thruway Connecting Service),3646 (Amtrak Thruway Connecting Service),3710 (Amtrak Thruway Connecting Service),3711 (Amtrak Thruway Connecting Service),3712 (Amtrak Thruway Connecting Service),3713 (Amtrak Thruway Connecting Service),3715 (Amtrak Thruway Connecting Service),3716 (Amtrak Thruway Connecting Service),3718 (Amtrak Thruway Connecting Service),3761 (Amtrak Thruway Connecting Service),3763 (Amtrak Thruway Connecting Service),3766 (Amtrak Thruway Connecting Service),3768 (Amtrak Thruway Connecting Service),3788 (Amtrak Thruway Connecting Service),3802 (Amtrak Thruway Connecting Service),3810 (Amtrak Thruway Connecting Service),3811 (Amtrak Thruway Connecting Service),3812 (Amtrak Thruway Connecting Service),3813 (Amtrak Thruway Connecting Service),3814 (Amtrak Thruway Connecting Service),3815 (Amtrak Thruway Connecting Service),3816 (Amtrak Thruway Connecting Service),3817 (Amtrak Thruway Connecting Service),3819 (Amtrak Thruway Connecting Service),3865 (Amtrak Thruway Connecting Service),3910 (Amtrak Thruway Connecting Service),3911 (Amtrak Thruway Connecting Service),3915 (Amtrak Thruway Connecting Service),3916 (Amtrak Thruway Connecting Service),4050 (Amtrak Thruway Connecting Service),4051 (Amtrak Thruway Connecting Service),4761 (Amtrak Thruway Connecting Service),4765 (Amtrak Thruway Connecting Service),4769 (Amtrak Thruway Connecting Service),4770 (Amtrak Thruway Connecting Service),4784 (Amtrak Thruway Connecting Service),4785 (Amtrak Thruway Connecting Service),4790 (Amtrak Thruway Connecting Service),4794 (Amtrak Thruway Connecting Service),4967 (Amtrak Thruway Connecting Service),4968 (Amtrak Thruway Connecting Service),4984 (Amtrak Thruway Connecting Service),4985 (Amtrak Thruway Connecting Service),5005 (Amtrak Thruway Connecting Service),5011 (Amtrak Thruway Connecting Service),5014 (Amtrak Thruway Connecting Service),5402 (Amtrak Thruway Connecting Service),5412 (Amtrak Thruway Connecting Service),5415 (Amtrak Thruway Connecting Service),5419 (Amtrak Thruway Connecting Service),5521 (Amtrak Thruway Connecting Service),5522 (Amtrak Thruway Connecting Service),5604 (Amtrak Thruway Connecting Service),5605 (Amtrak Thruway Connecting Service),5612 (Amtrak Thruway Connecting Service),5619 (Amtrak Thruway Connecting Service),5622 (Amtrak Thruway Connecting Service),5677 (Amtrak Thruway Connecting Service),5702 (Amtrak Thruway Connecting Service),5703 (Amtrak Thruway Connecting Service),5710 (Amtrak Thruway Connecting Service),5712 (Amtrak Thruway Connecting Service),5713 (Amtrak Thruway Connecting Service),5714 (Amtrak Thruway Connecting Service),5715 (Amtrak Thruway Connecting Service),5716 (Amtrak Thruway Connecting Service),5717 (Amtrak Thruway Connecting Service),5719 (Amtrak Thruway Connecting Service),5802 (Amtrak Thruway Connecting Service),5810 (Amtrak Thruway Connecting Service),5811 (Amtrak Thruway Connecting Service),5812 (Amtrak Thruway Connecting Service),5813 (Amtrak Thruway Connecting Service),5815 (Amtrak Thruway Connecting Service),5817 (Amtrak Thruway Connecting Service),5818 (Amtrak Thruway Connecting Service),5874 (Amtrak Thruway Connecting Service),5885 (Amtrak Thruway Connecting Service),5910 (Amtrak Thruway Connecting Service),5914 (Amtrak Thruway Connecting Service),5915 (Amtrak Thruway Connecting Service),5919 (Amtrak Thruway Connecting Service),6005 (Amtrak Thruway Connecting Service),6006 (Amtrak Thruway Connecting Service),6021 (Amtrak Thruway Connecting Service),6022 (Amtrak Thruway Connecting Service),6048 (Amtrak Thruway Connecting Service),6049 (Amtrak Thruway Connecting Service),6067 (Amtrak Thruway Connecting Service),6084 (Amtrak Thruway Connecting Service),6089 (Amtrak Thruway Connecting Service),6090 (Amtrak Thruway Connecting Service),6091 (Amtrak Thruway Connecting Service),6092 (Amtrak Thruway Connecting Service),6093 (Amtrak Thruway Connecting Service),6094 (Amtrak Thruway Connecting Service),6095 (Amtrak Thruway Connecting Service),6097 (Amtrak Thruway Connecting Service),6098 (Amtrak Thruway Connecting Service),6121 (Amtrak Thruway Connecting Service),6122 (Amtrak Thruway Connecting Service),6125 (Amtrak Thruway Connecting Service),6141 (Amtrak Thruway Connecting Service),6148 (Amtrak Thruway Connecting Service),6171 (Amtrak Thruway Connecting Service),6172 (Amtrak Thruway Connecting Service),6185 (Amtrak Thruway Connecting Service),6186 (Amtrak Thruway Connecting Service),6189 (Amtrak Thruway Connecting Service),6190 (Amtrak Thruway Connecting Service),6193 (Amtrak Thruway Connecting Service),6205 (Amtrak Thruway Connecting Service),6206 (Amtrak Thruway Connecting Service),6255 (Amtrak Thruway Connecting Service),6256 (Amtrak Thruway Connecting Service),6257 (Amtrak Thruway Connecting Service),6258 (Amtrak Thruway Connecting Service),6259 (Amtrak Thruway Connecting Service),6260 (Amtrak Thruway Connecting Service),6285 (Amtrak Thruway Connecting Service),6291 (Amtrak Thruway Connecting Service),6292 (Amtrak Thruway Connecting Service),6311 (Amtrak Thruway Connecting Service),6313 (Amtrak Thruway Connecting Service),6316 (Amtrak Thruway Connecting Service),6318 (Amtrak Thruway Connecting Service),6331 (Amtrak Thruway Connecting Service),6332 (Amtrak Thruway Connecting Service),6339 (Amtrak Thruway Connecting Service),6340 (Amtrak Thruway Connecting Service),6394 (Amtrak Thruway Connecting Service),6421 (Amtrak Thruway Connecting Service),6422 (Amtrak Thruway Connecting Service),6438 (Amtrak Thruway Connecting Service),6510 (Amtrak Thruway Connecting Service),6514 (Amtrak Thruway Connecting Service),6515 (Amtrak Thruway Connecting Service),6517 (Amtrak Thruway Connecting Service),6610 (Amtrak Thruway Connecting Service),6611 (Amtrak Thruway Connecting Service),6612 (Amtrak Thruway Connecting Service),6613 (Amtrak Thruway Connecting Service),6614 (Amtrak Thruway Connecting Service),6615 (Amtrak Thruway Connecting Service),6616 (Amtrak Thruway Connecting Service),6617 (Amtrak Thruway Connecting Service),6619 (Amtrak Thruway Connecting Service),6621 (Amtrak Thruway Connecting Service),6623 (Amtrak Thruway Connecting Service),6624 (Amtrak Thruway Connecting Service),6625 (Amtrak Thruway Connecting Service),6627 (Amtrak Thruway Connecting Service),6628 (Amtrak Thruway Connecting Service),6629 (Amtrak Thruway Connecting Service),6631 (Amtrak Thruway Connecting Service),6632 (Amtrak Thruway Connecting Service),6634 (Amtrak Thruway Connecting Service),6636 (Amtrak Thruway Connecting Service),6638 (Amtrak Thruway Connecting Service),6640 (Amtrak Thruway Connecting Service),6641 (Amtrak Thruway Connecting Service),6642 (Amtrak Thruway Connecting Service),6643 (Amtrak Thruway Connecting Service),6644 (Amtrak Thruway Connecting Service),6645 (Amtrak Thruway Connecting Service),6646 (Amtrak Thruway Connecting Service),6647 (Amtrak Thruway Connecting Service),6648 (Amtrak Thruway Connecting Service),6649 (Amtrak Thruway Connecting Service),6651 (Amtrak Thruway Connecting Service),7097 (Maple Leaf),7098 (Maple Leaf),7103 (Amtrak Thruway Connecting Service),7104 (Amtrak Thruway Connecting Service),7203 (Amtrak Thruway Connecting Service),7204 (Amtrak Thruway Connecting Service),8003 (Amtrak Thruway Connecting Service),8004 (Amtrak Thruway Connecting Service),8358 (Amtrak Thruway Connecting Service),8359 (Amtrak Thruway Connecting Service),8391 (Amtrak Thruway Connecting Service),8396 (Amtrak Thruway Connecting Service),8721 (Amtrak Thruway Connecting Service),8722 (Amtrak Thruway Connecting Service),8821 (Amtrak Thruway Connecting Service),8822 (Amtrak Thruway Connecting Service),8853 (Amtrak Thruway Connecting Service),8854 (Amtrak Thruway Connecting Service),8903 (Amtrak Thruway Connecting Service),8904 (Amtrak Thruway Connecting Service),8953 (Amtrak Thruway Connecting Service),8954 (Amtrak Thruway Connecting Service),9400 (Commuter Rail),9401 (Commuter Rail),9403 (Commuter Rail),9404 (Commuter Rail),9406 (Commuter Rail),9407 (Commuter Rail),9408 (Commuter Rail),9409 (Commuter Rail),9410 (Commuter Rail),9412 (Commuter Rail),9413 (Commuter Rail),9414 (Commuter Rail),9415 (Commuter Rail),9416 (Commuter Rail),9418 (Commuter Rail),9419 (Commuter Rail),9421 (Commuter Rail),9422 (Commuter Rail),9423 (Commuter Rail),9424 (Commuter Rail),9426 (Commuter Rail),9427 (Commuter Rail),9428 (Commuter Rail),9429 (Commuter Rail),9430 (Commuter Rail),9431 (Commuter Rail),9433 (Commuter Rail),9435 (Commuter Rail),9438 (Commuter Rail),9439 (Commuter Rail),9440 (Commuter Rail),9443 (Commuter Rail),9445 (Commuter Rail),9446 (Commuter Rail),9447 (Commuter Rail),9448 (Commuter Rail),9449 (Commuter Rail),9451 (Commuter Rail),9452 (Commuter Rail),9453 (Commuter Rail),9502 (Commuter Rail),9505 (Commuter Rail),9511 (Commuter Rail),9517 (Commuter Rail),9520 (Commuter Rail),9525 (Commuter Rail),9532 (Commuter Rail),9534 (Commuter Rail),9536 (Commuter Rail),9537 (Commuter Rail),9544 (Commuter Rail),9548 (Commuter Rail),9550 (Commuter Rail),9554 (Commuter Rail),9579 (Commuter Rail),9583 (Commuter Rail),9585 (Commuter Rail),9587 (Commuter Rail),9610 (Commuter Rail),9612 (Commuter Rail),9613 (Commuter Rail),9634 (Commuter Rail),9638 (Commuter Rail),9641 (Commuter Rail),9642 (Commuter Rail),9652 (Commuter Rail),9654 (Commuter Rail),9679 (Commuter Rail)
0,Abbotsford-Colby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16:50:00 (8),13:20:00 (5),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Aberdeen Amtrak Station,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:16:00 (12),17:24:00 (16),,,,,,,,,,,,,,13:56:00 (20),,7:36:00 (5),,,,,,19:40:00 (13),,16:10:00 (5),,,,,,,,,,,,,,9:52:00 (8),,,,,19:42:00 (8),,20:17:00 (6),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8:12:00 (12),4:33:00 (2),5:23:00 (2),6:38:00 (2),13:55:00 (12),8:53:00 (2),17:37:00 (7),18:49:00 (8),18:40:00 (6),14:42:00 (2),20:03:00 (12),22:45:00 (12),,5:59:00 (3),18:33:00 (2),19:24:00 (2),,,,,,,,,,,,
2,Albuquerque Alvarado Transportation Center,,41:34:00 (21),37:32:00 (12),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Antioch-Pittsburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:50:00 (5),12:08:00 (11),13:50:00 (5),16:08:00 (11),15:50:00 (5),20:09:00 (11),17:50:00 (5),22:08:00 (11),21:50:00 (5),24:08:00 (11),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Arcadia Valley Station,,,,,,,,,,,,22:49:00 (10),29:19:00 (20),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22:49:00 (10),53:19:00 (34),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Ardmore Amtrak Station,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5:22:00 (2),6:27:00 (2),7:37:00 (2),,,,,6:31:00 (11),,,,,,,,,16:58:00 (8),13:35:00 (9),17:48:00 (5),16:41:00 (10),18:55:00 (5),18:06:00 (11),20:28:00 (7),19:12:00 (11),22:18:00 (6),20:07:00 (9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:17:00 (5),20:11:00 (3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Ashland Amtrak Station,,,,,,,,,,,,,,,,,,,,,,22:14:00 (22),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
