"shape_id","shape_pt_lat","shape_pt_lon","shape_pt_sequence","shape_dist_traveled"
"1305773","39.780798","-104.97362","299",
"1305773","39.780823","-104.973589","300",
"1305773","39.780823","-104.973589","301",
"1305773","39.780847","-104.973558","302",
"1305773","39.780847","-104.973558","303",
"1305773","39.780872","-104.973527","304",
"1305773","39.780872","-104.973527","305",
"1305773","39.781088","-104.973253","306",
"1305773","39.781088","-104.973253","307",
"1305773","39.781303","-104.972976","308",
"1305773","39.781303","-104.972976","309",
"1305773","39.781327","-104.972945","310",
"1305773","39.781327","-104.972945","311",
"1305773","39.781351","-104.972913","312",
"1305773","39.781351","-104.972913","313",
"1305773","39.781375","-104.972881","314",
"1305773","39.781375","-104.972881","315",
"1305773","39.781399","-104.97285","316",
"1305773","39.781399","-104.97285","317",
"1305773","39.781424","-104.972818","318",
"1305773","39.781424","-104.972818","319",
"1305773","39.781448","-104.972786","320",
"1305773","39.781448","-104.972786","321",
"1305773","39.781472","-104.972755","322",
"1305773","39.781472","-104.972755","323",
"1305773","39.781496","-104.972723","324",
"1305773","39.781496","-104.972723","325",
"1305773","39.786112","-104.96665","326",
"1305773","39.786112","-104.96665","327",
"1305773","39.786136","-104.966619","328",
"1305773","39.786136","-104.966619","329",
"1305773","39.78616","-104.966587","330",
"1305773","39.78616","-104.966587","331",
"1305773","39.786184","-104.966555","332",
"1305773","39.786184","-104.966555","333",
"1305773","39.786209","-104.966524","334",
"1305773","39.786209","-104.966524","335",
"1305773","39.786233","-104.966492","336",
"1305773","39.786233","-104.966492","337",
"1305773","39.786257","-104.96646","338",
"1305773","39.786257","-104.96646","339",
"1305773","39.786281","-104.966428","340",
"1305773","39.786281","-104.966428","341",
"1305773","39.786305","-104.966396","342",
"1305773","39.786305","-104.966396","343",
"1305773","39.78651","-104.966121","344",
"1305773","39.78651","-104.966121","345",
"1305773","39.786534","-104.966089","346",
"1305773","39.786534","-104.966089","347",
"1305773","39.786558","-104.966056","348",
"1305773","39.786558","-104.966056","349",
"1305773","39.786582","-104.966024","350",
"1305773","39.786582","-104.966024","351",
"1305773","39.786605","-104.965992","352",
"1305773","39.786605","-104.965992","353",
"1305773","39.786629","-104.96596","354",
"1305773","39.786629","-104.96596","355",
"1305773","39.786652","-104.965928","356",
"1305773","39.786652","-104.965928","357",
"1305773","39.786676","-104.965895","358",
"1305773","39.786676","-104.965895","359",
"1305773","39.7867","-104.965863","360",
"1305773","39.7867","-104.965863","361",
"1305773","39.78716","-104.965235","362",
"1305773","39.78716","-104.965235","363",
"1305773","39.787184","-104.965203","364",
"1305773","39.787184","-104.965203","365",
"1305773","39.787207","-104.965171","366",
"1305773","39.787207","-104.965171","367",
"1305773","39.787231","-104.965139","368",
"1305773","39.787231","-104.965139","369",
"1305773","39.787254","-104.965107","370",
"1305773","39.787254","-104.965107","371",
"1305773","39.787278","-104.965074","372",
"1305773","39.787278","-104.965074","373",
"1305773","39.787302","-104.965042","374",
"1305773","39.787302","-104.965042","375",
"1305773","39.787325","-104.96501","376",
"1305773","39.787325","-104.96501","377",
"1305773","39.787349","-104.964978","378",
"1305773","39.787349","-104.964978","379",
"1305773","39.787555","-104.964702","380",
"1305773","39.787555","-104.964702","381",
"1305773","39.787579","-104.96467","382",
"1305773","39.787579","-104.96467","383",
"1305773","39.787603","-104.964638","384",
"1305773","39.787603","-104.964638","385",
"1305773","39.787627","-104.964607","386",
"1305773","39.787627","-104.964607","387",
"1305773","39.787651","-104.964575","388",
"1305773","39.787651","-104.964575","389",
"1305773","39.787675","-104.964543","390",
"1305773","39.787675","-104.964543","391",
"1305773","39.787699","-104.964512","392",
"1305773","39.787699","-104.964512","393",
"1305773","39.787723","-104.96448","394",
"1305773","39.787723","-104.96448","395",
"1305773","39.787747","-104.964448","396",
"1305773","39.787747","-104.964448","397",
"1305773","39.793982","-104.956244","398",
"1305773","39.793982","-104.956244","399",
"1305773","39.793998","-104.956224","400",
"1305773","39.793998","-104.956224","401",
"1305773","39.794013","-104.956203","402",
"1305773","39.794013","-104.956203","403",
"1305773","39.794029","-104.956183","404",
"1305773","39.794029","-104.956183","405",
"1305773","39.794044","-104.956163","406",
"1305773","39.794044","-104.956163","407",
"1305773","39.79406","-104.956142","408",
"1305773","39.79406","-104.956142","409",
"1305773","39.794075","-104.956122","410",
"1305773","39.794075","-104.956122","411",
"1305773","39.794091","-104.956101","412",
"1305773","39.794091","-104.956101","413",
"1305773","39.794106","-104.956081","414",
"1305773","39.794106","-104.956081","415",
"1305773","39.794122","-104.956061","416",
"1305773","39.794122","-104.956061","417",
"1305773","39.794138","-104.95604","418",
"1305773","39.794138","-104.95604","419",
"1305773","39.794153","-104.95602","420",
"1305773","39.794153","-104.95602","421",
"1305773","39.794169","-104.956","422",
"1305773","39.794169","-104.956","423",
"1305773","39.794185","-104.95598","424",
"1305773","39.794185","-104.95598","425",
"1305773","39.794201","-104.95596","426",
"1305773","39.794201","-104.95596","427",
"1305773","39.794216","-104.95594","428",
"1305773","39.794216","-104.95594","429",
"1305773","39.794232","-104.95592","430",
"1305773","39.794232","-104.95592","431",
"1305773","39.794248","-104.9559","432",
"1305773","39.794248","-104.9559","433",
"1305773","39.794264","-104.95588","434",
"1305773","39.794264","-104.95588","435",
"1305773","39.79428","-104.95586","436",
"1305773","39.79428","-104.95586","437",
"1305773","39.794296","-104.95584","438",
"1305773","39.794296","-104.95584","439",
"1305773","39.794312","-104.95582","440",
"1305773","39.794312","-104.95582","441",
"1305773","39.794328","-104.955801","442",
"1305773","39.794328","-104.955801","443",
"1305773","39.794345","-104.955781","444",
"1305773","39.794345","-104.955781","445",
"1305773","39.794361","-104.955762","446",
"1305773","39.794361","-104.955762","447",
"1305773","39.794377","-104.955742","448",
"1305773","39.794377","-104.955742","449",
"1305773","39.794394","-104.955723","450",
"1305773","39.794394","-104.955723","451",
"1305773","39.79441","-104.955704","452",
"1305773","39.79441","-104.955704","453",
"1305773","39.794426","-104.955685","454",
"1305773","39.794426","-104.955685","455",
"1305773","39.794443","-104.955666","456",
"1305773","39.794443","-104.955666","457",
"1305773","39.79446","-104.955647","458",
"1305773","39.79446","-104.955647","459",
"1305773","39.794476","-104.955628","460",
"1305773","39.794476","-104.955628","461",
"1305773","39.794607","-104.955488","462",
"1305773","39.794607","-104.955488","463",
"1305773","39.794742","-104.955355","464",
"1305773","39.794742","-104.955355","465",
"1305773","39.79488","-104.95523","466",
"1305773","39.79488","-104.95523","467",
"1305773","39.795023","-104.955111","468",
"1305773","39.795023","-104.955111","469",
"1305773","39.795169","-104.955","470",
"1305773","39.795169","-104.955","471",
"1305773","39.795318","-104.954897","472",
"1305773","39.795318","-104.954897","473",
"1305773","39.795471","-104.954802","474",
"1305773","39.795471","-104.954802","475",
"1305773","39.795626","-104.954715","476",
"1305773","39.795626","-104.954715","477",
"1305773","39.795784","-104.954636","478",
"1305773","39.795784","-104.954636","479",
"1305773","39.795944","-104.954565","480",
"1305773","39.795944","-104.954565","481",
"1305773","39.796106","-104.954503","482",
"1305773","39.796106","-104.954503","483",
"1305773","39.79627","-104.95445","484",
"1305773","39.79627","-104.95445","485",
"1305773","39.796436","-104.954404","486",
"1305773","39.796436","-104.954404","487",
"1305773","39.796603","-104.954368","488",
"1305773","39.796603","-104.954368","489",
"1305773","39.796771","-104.954341","490",
"1305773","39.796771","-104.954341","491",
"1305773","39.796939","-104.954322","492",
"1305773","39.796939","-104.954322","493",
"1305773","39.796961","-104.95432","494",
"1305773","39.796961","-104.95432","495",
"1305773","39.796983","-104.954318","496",
"1305773","39.796983","-104.954318","497",
"1305773","39.797006","-104.954317","498",
"1305773","39.797006","-104.954317","499",
"1305773","39.797028","-104.954315","500",
"1305773","39.797028","-104.954315","501",
"1305773","39.79705","-104.954314","502",
"1305773","39.79705","-104.954314","503",
"1305773","39.797072","-104.954313","504",
"1305773","39.797072","-104.954313","505",
"1305773","39.797094","-104.954312","506",
"1305773","39.797094","-104.954312","507",
"1305773","39.797116","-104.954311","508",
"1305773","39.797116","-104.954311","509",
"1305773","39.797138","-104.95431","510",
"1305773","39.797138","-104.95431","511",
"1305773","39.79716","-104.95431","512",
"1305773","39.79716","-104.95431","513",
"1305773","39.797183","-104.954309","514",
"1305773","39.797183","-104.954309","515",
"1305773","39.797205","-104.954309","516",
"1305773","39.797205","-104.954309","517",
"1305773","39.797227","-104.954308","518",
"1305773","39.797227","-104.954308","519",
"1305773","39.797249","-104.954308","520",
"1305773","39.797249","-104.954308","521",
"1305773","39.797271","-104.954308","522",
"1305773","39.797271","-104.954308","523",
"1305773","39.797293","-104.954308","524",
"1305773","39.797293","-104.954308","525",
"1305773","39.797315","-104.954308","526",
"1305773","39.797315","-104.954308","527",
"1305773","39.797337","-104.954308","528",
"1305773","39.797337","-104.954308","529",
"1305773","39.79736","-104.954308","530",
"1305773","39.79736","-104.954308","531",
"1305773","39.797382","-104.954308","532",
"1305773","39.797382","-104.954308","533",
"1305773","39.797404","-104.954308","534",
"1305773","39.797404","-104.954308","535",
"1305773","39.797426","-104.954308","536",
"1305773","39.797426","-104.954308","537",
"1305773","39.797448","-104.954309","538",
"1305773","39.797448","-104.954309","539",
"1305773","39.79747","-104.954309","540",
"1305773","39.79747","-104.954309","541",
"1305773","39.797492","-104.954309","542",
"1305773","39.797492","-104.954309","543",
"1305773","39.797514","-104.95431","544",
"1305773","39.797514","-104.95431","545",
"1305773","39.797537","-104.95431","546",
"1305773","39.797537","-104.95431","547",
"1305773","39.797559","-104.954311","548",
"1305773","39.797559","-104.954311","549",
"1305773","39.797581","-104.954311","550",
"1305773","39.797581","-104.954311","551",
"1305773","39.797603","-104.954312","552",
