from_stop_id,to_stop_id,from_route_id,to_route_id,from_trip_id,to_trip_id,transfer_type,min_transfer_time
33,33,,,246066824606722+1123093+0,246066824606722+1123523+0,1,
33,33,,,246071024607203+1123095+0,246070324607213+1123522+0,1,
33,33,,,246072524607274+1123095+0,246072524607284+1123522+0,1,
33,33,,,246073124608114+1123095+0,246073124608124+1123522+0,1,
33,33,,,246069724607063+1123097+0,246069724607003+1123522+0,1,
33,33,,,246066524606655+1123105+0,246066524606655+1123532+0,1,
33,33,,,246066824606712+1123106+0,246066824606712+1123533+0,1,
33,33,,,246070324607201+1123109+0,246070324607201+1123537+0,1,
33,33,,,246073124608113+1123109+0,246073124608113+1123537+0,1,
33,33,,,246067524606791+1123126+0,246067524606781+1123547+0,1,
33,33,,,246066824606725+1123127+0,246066824606725+1123546+0,1,
33,33,,,246067824606784+1123128+0,246067524606784+1123547+0,1,
33,33,,,246069724606992+1123128+0,246069724606992+1123547+0,1,
33,33,,,246070324607201+1123143+0,246070324607031+1123560+0,1,
33,33,,,246070324607204+1123143+0,246071024607204+1123561+0,1,
33,33,,,246066824606714+1123151+0,246066824606714+1123572+0,1,
33,33,,,246071024607203+1123155+0,246070324607203+1123576+0,1,
33,33,,,246072524607272+1123155+0,246072524607272+1123576+0,1,
33,33,,,246066824606714+1123181+1,246066824606724+1123604+1,1,
33,33,,,246067824606784+1123185+1,246067524606794+1123603+1,1,
33,33,,,246068224606923+1123185+1,246068224606933+1123603+1,1,
33,33,,,246073124608113+1123185+1,246073124608123+1123603+1,1,
33,33,,,246066824606721+1123204+1,246066824606711+1123632+1,1,
33,33,,,246072524607272+1123206+1,246072524607272+1123636+1,1,
33,33,,,246068224606922+1123219+1,246068224606922+1123636+1,1,
33,33,,,246069724606993+1123219+1,246069724606993+1123636+1,1,
33,33,,,246073124608113+1123219+1,246073124608113+1123636+1,1,
33,33,,,246073124608114+1123219+1,246073124608114+1123636+1,1,
33,33,,,246067924608125+1123220+1,246067924608125+1123631+1,1,
33,33,,,246073124608112+1123233+1,246073124608112+1123640+1,1,
33,33,,,246069724607063+1123234+1,246070324607203+1123640+1,1,
33,33,,,246070324607031+1123235+1,246070324607201+1123640+1,1,
33,33,,,246069724606993+1123243+1,246069724606993+1123640+1,1,
33,33,,,246072524607274+1123243+1,246072524607274+1123640+1,1,
33,33,,,246069724607062+1123259+1,246070324607202+1123661+1,1,
33,33,,,246069724607063+1123259+1,246069724606993+1123661+1,1,
33,33,,,246067824606784+1123285+1,246067824606784+1123671+1,1,
33,33,,,246069724607063+1123287+1,246069724606993+1123671+1,1,
33,33,,,246066824606712+1123317+1,246066824606722+1124033+1,1,
33,33,,,246067824606784+1123321+1,246067624606784+1124034+1,1,
33,33,,,246068224606922+1123321+1,246068224606922+1124034+1,1,
33,33,,,246073124608111+1123321+1,246073124608111+1124034+1,1,
33,33,,,246067924608125+1123322+1,246067524606795+1124032+1,1,
33,33,,,246066824606722+1123330+1,246066824606722+1124182+1,1,
33,33,,,246066824606725+1123330+1,246066824606725+1124182+1,1,
33,33,,,246068224606922+1123332+1,246068224606932+1124181+1,1,
33,33,,,246073124608112+1123332+1,246073124608122+1124181+1,1,
33,33,,,246069724607062+1123334+1,246069724607002+1124181+1,1,
33,33,,,246066524606655+1123345+1,246066524606655+1124276+0,1,
33,33,,,246070224607167+1126917+0,246070224607167+1127081+0,1,
33,33,,,246068024608136+1126946+0,246068024608136+1127131+0,1,
33,33,,,246068124606887+1126947+0,246068124606887+1127132+0,1,
33,33,,,246070224607167+1126947+0,246070224607167+1127132+0,1,
33,33,,,246072324607237+1126948+0,246072324607237+1127133+0,1,
33,33,,,246069524606957+1126972+0,246069524606957+1127169+0,1,
33,33,,,246067724606773+1126986+0,246067724606773+1124507+0,1,
33,33,,,246073024608077+1126988+0,246073024608077+1124509+0,1,
33,33,,,246067724606773+1127011+0,246067724606773+1124543+0,1,
33,33,,,246072424607241+1127015+0,246072424607241+1124548+0,1,
33,33,,,246069624606961+1127025+0,246069624606961+1127236+0,1,
33,33,,,246072524607273+1123349+1,246072524607273+1124278+0,1,
33,33,,,246066524606655+1123356+0,246066524606655+1124384+0,1,
33,33,,,246066824606714+1123357+0,246066824606714+1124385+0,1,
33,33,,,246068224606924+1123360+0,246068224606924+1124388+0,1,
33,33,,,246070324607204+1123361+0,246071024607204+1124388+0,1,
33,33,,,246066824606712+1123375+0,246066824606722+1124595+0,1,
33,33,,,246067524606762+1123377+0,246067524606792+1124594+0,1,
33,33,,,246073124608113+1123378+0,246073124608123+1124594+0,1,
33,33,,,246067924608125+1123393+0,246067924608125+1124643+0,1,
33,33,,,246067824606784+1123398+0,246067824606784+1124646+0,1,
33,33,,,246068224606922+1123398+0,246068224606922+1124646+0,1,
33,33,,,246068224606924+1123398+0,246068224606924+1124646+0,1,
33,33,,,246072524607274+1123398+0,246072524607274+1124646+0,1,
33,33,,,246073124608113+1123398+0,246073124608113+1124646+0,1,
33,33,,,246073124608114+1123398+0,246073124608114+1124646+0,1,
33,33,,,246070324607201+1123399+0,246070324607031+1124645+0,1,
33,33,,,246066524606655+1123416+0,246066524606655+1124658+0,1,
33,33,,,246068224606922+1123421+0,246068224606922+1124663+0,1,
33,33,,,246068224606924+1123421+0,246068224606924+1124663+0,1,
33,33,,,246072524607273+1123421+0,246072524607273+1124663+0,1,
33,33,,,246067124606714+1123431+0,246067124606714+1124672+0,1,
33,33,,,246067924607005+1123434+0,246068224606935+1124669+0,1,
33,33,,,246068024608136+1123693+0,246072424607296+1124240+0,1,
33,33,,,246068124606887+1123715+0,246068124606887+1124257+0,1,
33,33,,,246066624606736+1123720+0,246066624606736+1124259+0,1,
33,33,,,246070224607167+1123725+0,246070224607167+1124264+0,1,
33,33,,,246069524606957+1123726+0,246069524606957+1124265+0,1,
33,33,,,246069624606961+1123749+0,246069624606961+1127053+0,1,
33,33,,,246069624606961+1123768+0,246069624606961+1127072+0,1,
33,33,,,246069624606961+1123823+0,246069624606961+1127104+0,1,
33,33,,,246073024608077+1123825+0,246073024608077+1127102+0,1,
33,33,,,246067024606703+1123853+0,246067024606703+1127117+0,1,
33,33,,,246067724606773+1123854+0,246067724606773+1127120+0,1,
33,33,,,246069624606961+1123944+0,246069624606961+1124429+0,1,
33,33,,,246066624606666+1123962+0,246066624606666+1124439+0,1,
33,33,,,246067324606736+1123964+0,246067324606736+1124440+0,1,
33,33,,,246066724606747+1123995+0,246066724606747+1124464+0,1,
33,33,,,246070224607167+1124001+0,246070224607167+1124467+0,1,
33,33,,,246066824606714+1122982+0,246066824606724+1123453+0,1,
33,33,,,246066924606692+1122983+0,246066824606722+1123453+0,1,
33,33,,,246070324607202+1122987+0,246070324607212+1123452+0,1,
33,33,,,246067824606795+1122995+0,246067524606795+1123458+1,1,
33,33,,,246069724607003+1122995+0,246069724607003+1123458+1,1,
33,33,,,246070324607202+1123003+1,246070324607202+1123462+1,1,
33,33,,,246070324607215+1123008+1,246070324607215+1123468+1,1,
33,33,,,246072524607282+1123008+1,246072524607282+1123468+1,1,
33,33,,,246067824606795+1123014+1,246067924608125+1123470+1,1,
33,33,,,246070324607211+1123014+1,246070324607201+1123474+1,1,
33,33,,,246070324607213+1123014+1,246070324607203+1123474+1,1,
33,33,,,246072524607283+1123014+1,246072524607273+1123474+1,1,
33,33,,,246068224606921+1123029+1,246068224606921+1123483+1,1,
33,33,,,246072524607274+1123029+1,246072524607274+1123483+1,1,
33,33,,,246073124608112+1123029+1,246073124608112+1123483+1,1,
33,33,,,246068124606887+1124028+0,246068124606887+1124500+0,1,
33,33,,,246069524606957+1124029+0,246069524606957+1124501+0,1,
33,33,,,246069624606961+1124030+0,246069624606961+1124502+0,1,
33,33,,,246067724606773+1124139+0,246067724606773+1124565+0,1,
33,33,,,246068124606887+1124141+0,246068124606887+1124567+0,1,
33,33,,,246072324607237+1124142+0,246072324607237+1124568+0,1,
33,33,,,246066624606736+1124184+0,246067324606736+1124599+0,1,
33,33,,,246067724606773+1124187+0,246067724606773+1124600+0,1,
33,33,,,246070324607202+1123031+1,246071024607202+1123483+1,1,
33,33,,,246070324607203+1123031+1,246071024607203+1123483+1,1,
33,33,,,246067224606725+1123051+0,246067224606725+1123501+0,1,
33,33,,,246068224606922+1123054+0,246068224606922+1123504+0,1,
33,33,,,246068224606924+1123054+0,246068224606924+1123504+0,1,
33,33,,,246067524606751+1123072+0,246067524606751+1123516+0,1,
33,33,,,246067824606784+1123074+0,246067824606784+1123518+0,1,
33,33,,,246073124608112+1123074+0,246073124608112+1123518+0,1,
33,33,,,246066524606655+1123080+0,246066524606655+1123520+0,1,
33,33,,,246073024608077+1124189+0,246073024608077+1124602+0,1,
33,33,,,246066724606747+1124214+0,246066724606677+1124622+0,1,
33,33,,,246069524606957+1124218+0,246069524606957+1124627+0,1,
33,33,,,246066524606655+1120315+1,246066524606655+1123637+1,1,
33,33,,,246066824606714+1120316+1,246066824606724+1123638+1,1,
33,33,,,246067224606725+1120318+1,246066824606725+1123638+1,1,
33,33,,,246066824606712+1123081+0,246066824606722+1123521+0,1,
33,33,,,246067524606751+1123083+0,246067524606791+1123520+0,1,
33,33,,,246068224606923+1123084+0,246068224606933+1123520+0,1,
33,33,,,246069724606992+1123084+0,246069724607002+1123520+0,1,
33,33,,,246070324607202+1123084+0,246070324607212+1123520+0,1,
33,33,,,246073124608114+1123084+0,246073124608124+1123520+0,1,
33,33,,,246073124608111+1123095+0,246073124608121+1123522+0,1,
33,33,,,246067924608125+1123096+0,246067824606795+1123522+0,1,
33,33,,,246069724607064+1123097+0,246069724607004+1123522+0,1,
33,33,,,246070324607031+1123098+0,246070324607211+1123522+0,1,
33,33,,,246067624606784+1123109+0,246067824606784+1123537+0,1,
33,33,,,246069724606994+1123109+0,246069724606994+1123537+0,1,
33,33,,,246070324607204+1123109+0,246070324607204+1123537+0,1,
33,33,,,246066824606722+1123127+0,246066824606722+1123546+0,1,
33,33,,,246073124608111+1123128+0,246073124608111+1123547+0,1,
33,33,,,246068624608125+1123129+0,246067924608125+1123545+0,1,
33,33,,,246066824606711+1123138+0,246066824606711+1123558+0,1,
33,33,,,246067524606751+1123140+0,246067524606761+1123560+0,1,
33,33,,,246072524607274+1123141+0,246072524607274+1123561+0,1,
33,33,,,246067824606784+1123155+0,246067824606784+1123576+0,1,
33,33,,,246072524607274+1123155+0,246072524607274+1123576+0,1,
33,33,,,246073124608113+1123155+0,246073124608113+1123576+0,1,
33,33,,,246069724607062+1123156+0,246069724606992+1123576+0,1,
33,33,,,246069724607064+1123156+0,246070324607204+1123576+0,1,
33,33,,,246066824606711+1123181+1,246066824606721+1123604+1,1,
33,33,,,246067224606725+1123182+1,246066824606725+1123604+1,1,
33,33,,,246068224606921+1123185+1,246068224606931+1123603+1,1,
33,33,,,246072524607274+1123185+1,246072524607284+1123603+1,1,
33,33,,,246073124608114+1123185+1,246073124608124+1123603+1,1,
33,33,,,246067924608125+1123186+1,246069724607005+1123603+1,1,
33,33,,,246067924608125+1123186+1,246070324607215+1123603+1,1,
33,33,,,246067824606784+1123206+1,246067824606784+1123636+1,1,
33,33,,,246066824606714+1123214+1,246066824606714+1123632+1,1,
33,33,,,246067624606762+1123218+1,246067624606762+1123635+1,1,
33,33,,,246070324607202+1123219+1,246070324607202+1123636+1,1,
33,33,,,246071024607201+1123233+1,246070324607201+1123640+1,1,
33,33,,,246069724607064+1123234+1,246070324607204+1123640+1,1,
33,33,,,246068224606922+1123243+1,246068224606922+1123640+1,1,
33,33,,,246068224606923+1123243+1,246068224606923+1123640+1,1,
33,33,,,246072524607272+1123243+1,246072524607272+1123640+1,1,
33,33,,,246067824606784+1123257+1,246067824606784+1123661+1,1,
33,33,,,246072524607273+1123257+1,246072524607273+1123661+1,1,
33,33,,,246072524607274+1123257+1,246072524607274+1123661+1,1,
33,33,,,246069724607064+1123259+1,246070324607204+1123661+1,1,
33,33,,,246066824606722+1123282+1,246066824606722+1123669+1,1,
33,33,,,246068224606923+1123285+1,246068224606923+1123671+1,1,
33,33,,,246073124608112+1123285+1,246073124608112+1123671+1,1,
33,33,,,246073124608113+1123285+1,246073124608113+1123671+1,1,
33,33,,,246069724607062+1123287+1,246069724606992+1123671+1,1,
33,33,,,246069724607063+1123287+1,246070324607203+1123671+1,1,
33,33,,,246067524606751+1123319+1,246067524606791+1124032+1,1,
33,33,,,246068224606921+1123321+1,246068224606921+1124034+1,1,
33,33,,,246070324607203+1123321+1,246070324607203+1124034+1,1,
33,33,,,246073124608114+1123321+1,246073124608114+1124034+1,1,
33,33,,,246067524606761+1123331+1,246067524606761+1124183+1,1,
33,33,,,246067824606784+1123332+1,246067824606794+1124181+1,1,
33,33,,,246067924608125+1123333+1,246070324607215+1124181+1,1,
33,33,,,246069724607064+1123334+1,246070324607214+1124181+1,1,
33,33,,,246070324607031+1123335+1,246070324607211+1124181+1,1,
33,33,,,246066824606714+1123346+1,246066824606724+1124277+0,1,
33,33,,,246067224606725+1123347+1,246066824606725+1124277+0,1,
33,33,,,246067524606751+1123348+1,246067524606791+1124276+0,1,
33,33,,,246066724606747+1126910+0,246066724606677+1127075+0,1,
33,33,,,246067724606773+1126912+0,246067724606773+1127079+0,1,
33,33,,,246068124606887+1126914+0,246068124606887+1127081+0,1,
33,33,,,246066624606736+1126942+0,246066624606666+1127126+0,1,
33,33,,,246072424607241+1126949+0,246072424607241+1127135+0,1,
33,33,,,246066624606736+1126950+0,246067324606736+1127147+0,1,
33,33,,,246067724606773+1126953+0,246067724606773+1127148+0,1,
33,33,,,246066624606736+1126966+0,246066624606666+1127162+0,1,
33,33,,,246068124606887+1126971+0,246068124606887+1127168+0,1,
33,33,,,246067024606703+1126985+0,246067024606703+1124506+0,1,
33,33,,,246070224607167+1126988+0,246070224607167+1124509+0,1,
33,33,,,246067724606773+1126994+0,246067724606773+1127205+0,1,
33,33,,,246067424606747+1127020+0,246066724606747+1127230+0,1,
33,33,,,246073124608113+1123349+1,246073124608113+1124278+0,1,
33,33,,,246067924608125+1123356+0,246067924608125+1124384+0,1,
33,33,,,246069724606992+1123360+0,246069724607062+1124388+0,1,
33,33,,,246070324607201+1123361+0,246070324607031+1124387+0,1,
33,33,,,246070324607204+1123361+0,246069724607064+1124388+0,1,
33,33,,,246066524606655+1123374+0,246066524606655+1124594+0,1,
33,33,,,246072524607274+1123378+0,246072524607284+1124594+0,1,
33,33,,,246070324607204+1123380+0,246070324607214+1124594+0,1,
33,33,,,246069724606993+1123398+0,246069724607063+1124646+0,1,
33,33,,,246070324607201+1123399+0,246071024607201+1124646+0,1,
33,33,,,246066824606714+1123417+0,246066824606714+1124659+0,1,
33,33,,,246067824606784+1123421+0,246067824606784+1124663+0,1,
33,33,,,246072524607272+1123421+0,246072524607272+1124663+0,1,
33,33,,,246072524607274+1123421+0,246072524607274+1124663+0,1,
33,33,,,246073124608114+1123421+0,246073124608114+1124663+0,1,
33,33,,,246070324607202+1123422+0,246071024607202+1124663+0,1,
33,33,,,246073024608077+1123715+0,246073024608077+1124257+0,1,
33,33,,,246069624606961+1123723+0,246069624606961+1124266+0,1,
33,33,,,246072424607241+1123823+0,246072424607241+1127105+0,1,
33,33,,,246072324607237+1123826+0,246072324607237+1127103+0,1,
33,33,,,246066624606736+1123851+0,246067324606736+1127118+0,1,
33,33,,,246066724606747+1123852+0,246067424606747+1127119+0,1,
33,33,,,246069524606957+1123857+0,246069524606957+1127123+0,1,
33,33,,,246069624606961+1123858+0,246069624606961+1127124+0,1,
33,33,,,246067724606773+1123944+0,246067724606773+1124425+0,1,
33,33,,,246070224607167+1123946+0,246070224607167+1124427+0,1,
33,33,,,246073024608077+1123946+0,246073024608077+1124427+0,1,
33,33,,,246069524606957+1123947+0,246069524606957+1124428+0,1,
33,33,,,246068124606887+1123998+0,246068124606887+1124467+0,1,
33,33,,,246067724606773+1124011+0,246067724606773+1127186+0,1,
33,33,,,246066624606666+1124024+0,246066624606666+1124496+0,1,
33,33,,,246066524606655+1122981+0,246066524606655+1123452+0,1,
33,33,,,246067224606725+1122984+0,246066824606725+1123453+0,1,
33,33,,,246068224606921+1122987+0,246068224606931+1123452+0,1,
33,33,,,246069724606992+1122987+0,246069724607002+1123452+0,1,
33,33,,,246073124608112+1122987+0,246073124608122+1123452+0,1,
33,33,,,246067924608125+1122988+0,246067524606795+1123452+0,1,
33,33,,,246067824606794+1122995+0,246067524606794+1123458+1,1,
33,33,,,246068224606933+1122995+0,246068224606933+1123458+1,1,
33,33,,,246069724607002+1122995+0,246069724607002+1123458+1,1,
33,33,,,246070324607212+1122995+0,246070324607212+1123458+1,1,
33,33,,,246073124608125+1122995+0,246073124608125+1123458+1,1,
33,33,,,246066824606724+1122996+0,246066824606724+1123459+1,1,
33,33,,,246066824606725+1122996+0,246066824606725+1123459+1,1,
33,33,,,246067524606762+1122997+0,246067524606792+1123458+1,1,
33,33,,,246068224606923+1123003+1,246068224606923+1123462+1,1,
33,33,,,246068224606924+1123003+1,246068224606924+1123462+1,1,
33,33,,,246072524607274+1123003+1,246072524607274+1123462+1,1,
33,33,,,246073124608113+1123003+1,246073124608113+1123462+1,1,
33,33,,,246067824606794+1123008+1,246067524606794+1123468+1,1,
33,33,,,246073124608124+1123008+1,246073124608124+1123468+1,1,
33,33,,,246068224606932+1123014+1,246068224606922+1123474+1,1,
33,33,,,246069724607004+1123014+1,246069724606994+1123474+1,1,
33,33,,,246073124608124+1123014+1,246073124608114+1123474+1,1,
33,33,,,246068624608125+1123030+1,246067924608125+1123478+1,1,
33,33,,,246072424607241+1124139+0,246072424607241+1124565+0,1,
33,33,,,246072524607273+1123054+0,246072524607273+1123504+0,1,
33,33,,,246073124608111+1123054+0,246073124608111+1123504+0,1,
33,33,,,246073124608113+1123054+0,246073124608113+1123504+0,1,
33,33,,,246067924608125+1123055+0,246067924608125+1123499+0,1,
33,33,,,246069724607063+1123056+0,246069724607063+1123504+0,1,
33,33,,,246070324607031+1123057+0,246070324607031+1123505+0,1,
33,33,,,246067624606762+1123073+0,246067624606762+1123517+0,1,
33,33,,,246068224606921+1123074+0,246068224606921+1123518+0,1,
33,33,,,246072524607273+1123074+0,246072524607273+1123518+0,1,
33,33,,,246070324607202+1123076+0,246071024607202+1123518+0,1,
33,33,,,246070324607203+1123076+0,246071024607203+1123518+0,1,
33,33,,,246066724606747+1124214+0,246067424606747+1124625+0,1,
33,33,,,246069624606961+1124219+0,246069624606961+1124628+0,1,
33,33,,,246072424607241+1124219+0,246072424607241+1124628+0,1,
33,33,,,246067624606782+1123084+0,246067524606792+1123520+0,1,
33,33,,,246069724606993+1123084+0,246069724607003+1123520+0,1,
33,33,,,246070324607203+1123084+0,246070324607213+1123520+0,1,
33,33,,,246072524607272+1123084+0,246072524607282+1123520+0,1,
33,33,,,246067924608125+1123085+0,246072524607285+1123520+0,1,
33,33,,,246067924608125+1123096+0,246068224606935+1123522+0,1,
33,33,,,246069724607063+1123097+0,246070324607213+1123522+0,1,
33,33,,,246069724607064+1123097+0,246070324607214+1123522+0,1,
33,33,,,246069724606992+1123109+0,246069724606992+1123537+0,1,
33,33,,,246073124608111+1123109+0,246073124608111+1123537+0,1,
33,33,,,246066824606724+1123127+0,246066824606724+1123546+0,1,
33,33,,,246067224606725+1123139+0,246067224606725+1123559+0,1,
33,33,,,246068224606922+1123141+0,246068224606922+1123561+0,1,
33,33,,,246068224606923+1123141+0,246068224606923+1123561+0,1,
33,33,,,246068224606924+1123141+0,246068224606924+1123561+0,1,
33,33,,,246070324607203+1123143+0,246071024607203+1123561+0,1,
33,33,,,246066524606655+1123150+0,246066524606655+1123571+0,1,
33,33,,,246066824606711+1123151+0,246066824606711+1123572+0,1,
33,33,,,246067224606725+1123152+0,246067224606725+1123573+0,1,
33,33,,,246069724607063+1123156+0,246069724606993+1123576+0,1,
33,33,,,246069724607062+1123156+0,246070324607202+1123576+0,1,
33,33,,,246067524606751+1123183+1,246067524606791+1123603+1,1,
33,33,,,246067624606762+1123184+1,246067624606762+1123605+1,1,
33,33,,,246070324607203+1123185+1,246070324607213+1123603+1,1,
33,33,,,246072524607272+1123185+1,246072524607282+1123603+1,1,
33,33,,,246067924608125+1123186+1,246067524606795+1123603+1,1,
33,33,,,246067924608125+1123186+1,246072524607285+1123603+1,1,
33,33,,,246067924608125+1123186+1,246073124608125+1123603+1,1,
33,33,,,246066824606722+1123204+1,246066824606712+1123632+1,1,
33,33,,,246066824606724+1123204+1,246066824606714+1123632+1,1,
33,33,,,246067524606762+1123205+1,246067624606762+1123635+1,1,
33,33,,,246068224606924+1123206+1,246068224606924+1123636+1,1,
33,33,,,246066524606655+1123213+1,246066524606655+1123631+1,1,
33,33,,,246068224606921+1123219+1,246068224606921+1123636+1,1,
33,33,,,246071024607202+1123233+1,246070324607202+1123640+1,1,
33,33,,,246071024607203+1123233+1,246070324607203+1123640+1,1,
33,33,,,246072524607272+1123233+1,246072524607272+1123640+1,1,
33,33,,,246073124608111+1123233+1,246073124608111+1123640+1,1,
33,33,,,246073124608114+1123233+1,246073124608114+1123640+1,1,
33,33,,,246069724606994+1123243+1,246069724606994+1123640+1,1,
33,33,,,246073124608112+1123243+1,246073124608112+1123640+1,1,
33,33,,,246071024607201+1123257+1,246070324607201+1123661+1,1,
33,33,,,246069724607063+1123259+1,246070324607203+1123661+1,1,
33,33,,,246066824606721+1123282+1,246066824606721+1123669+1,1,
33,33,,,246072524607274+1123285+1,246072524607274+1123671+1,1,
33,33,,,246066824606711+1123317+1,246066824606721+1124033+1,1,
33,33,,,246070324607204+1123321+1,246070324607204+1124034+1,1,
33,33,,,246067924608125+1123322+1,246068624608125+1124032+1,1,
33,33,,,246068224606923+1123332+1,246068224606933+1124181+1,1,
33,33,,,246068224606924+1123332+1,246068224606934+1124181+1,1,
33,33,,,246071024607203+1123332+1,246070324607213+1124181+1,1,
33,33,,,246073124608111+1123332+1,246073124608121+1124181+1,1,
33,33,,,246069724607063+1123334+1,246070324607213+1124181+1,1,
33,33,,,246066824606711+1123346+1,246066824606721+1124277+0,1,
33,33,,,246067024606703+1126911+0,246067024606703+1127076+0,1,
33,33,,,246073024608077+1126914+0,246073024608077+1127081+0,1,
33,33,,,246072324607237+1126915+0,246072324607237+1127082+0,1,
33,33,,,246068124606887+1126955+0,246068124606887+1127150+0,1,
33,33,,,246069524606957+1126956+0,246069524606957+1127151+0,1,
33,33,,,246068024608136+1126970+0,246068024608136+1127167+0,1,
33,33,,,246069624606961+1126990+0,246069624606961+1124511+0,1,
33,33,,,246070224607167+1126996+0,246070224607167+1127207+0,1,
33,33,,,246066724606747+1127009+0,246066724606747+1124540+0,1,
33,33,,,246073024608077+1127013+0,246073024608077+1124545+0,1,
33,33,,,246072324607237+1127014+0,246072324607237+1124546+0,1,
33,33,,,246070224607167+1127016+0,246070224607167+1124545+0,1,
33,33,,,246070224607167+1127023+0,246070224607167+1127234+0,1,
33,33,,,246068224606922+1123349+1,246068224606922+1124278+0,1,
33,33,,,246067624606782+1123349+1,246067524606792+1124276+0,1,
33,33,,,246070324607204+1123349+1,246070324607204+1124278+0,1,
33,33,,,246067924608125+1123350+1,246068624608125+1124276+0,1,
33,33,,,246066824606712+1123357+0,246066824606712+1124385+0,1,
33,33,,,246068224606921+1123360+0,246068224606921+1124388+0,1,
33,33,,,246073124608111+1123360+0,246073124608111+1124388+0,1,
33,33,,,246070324607203+1123361+0,246071024607203+1124388+0,1,
33,33,,,246067224606725+1123376+0,246066824606725+1124595+0,1,
33,33,,,246068224606922+1123378+0,246068224606932+1124594+0,1,
33,33,,,246069724606992+1123378+0,246069724607002+1124594+0,1,
33,33,,,246072524607272+1123378+0,246072524607282+1124594+0,1,
33,33,,,246072524607273+1123378+0,246072524607283+1124594+0,1,
33,33,,,246070324607201+1123380+0,246070324607211+1124594+0,1,
33,33,,,246070324607203+1123380+0,246070324607213+1124594+0,1,
33,33,,,246066824606711+1123394+0,246066824606721+1124644+0,1,
33,33,,,246072524607273+1123398+0,246072524607273+1124646+0,1,
33,33,,,246070324607203+1123399+0,246069724607063+1124646+0,1,
33,33,,,246073124608112+1123421+0,246073124608112+1124663+0,1,
33,33,,,246070324607203+1123422+0,246069724607063+1124663+0,1,
33,33,,,246067924607005+1123434+0,246070024607005+1124669+0,1,
33,33,,,246071424608125+1123434+0,246070324607215+1124669+0,1,
33,33,,,246069524606957+1123695+0,246069524606957+1124244+0,1,
33,33,,,246072324607237+1123716+0,246072324607237+1124258+0,1,
33,33,,,246066724606747+1123743+0,246066724606677+1127046+0,1,
33,33,,,246066724606747+1123743+0,246067424606747+1127048+0,1,
33,33,,,246072424607241+1123768+0,246072424607241+1127073+0,1,
33,33,,,246068024608136+1123769+0,246068024608136+1127069+0,1,
33,33,,,246069524606957+1123771+0,246069524606957+1127071+0,1,
33,33,,,246066624606736+1123820+0,246067324606736+1127098+0,1,
33,33,,,246066724606747+1123821+0,246066724606677+1127096+0,1,
33,33,,,246067024606703+1123822+0,246067024606703+1127097+0,1,
33,33,,,246072324607237+1123857+0,246072324607237+1127123+0,1,
33,33,,,246066624606736+1123941+0,246067324606736+1124424+0,1,
33,33,,,246066724606747+1123942+0,246066724606747+1124422+0,1,
33,33,,,246068124606887+1123946+0,246068124606887+1124427+0,1,
33,33,,,246066624606736+1124008+0,246067324606736+1127185+0,1,
33,33,,,246068024608136+1124012+0,246068024608136+1127187+0,1,
33,33,,,246072524607272+1122987+0,246072524607282+1123452+0,1,
33,33,,,246072524607274+1122987+0,246072524607284+1123452+0,1,
33,33,,,246068224606932+1122995+0,246068224606932+1123458+1,1,
33,33,,,246068224606935+1122995+0,246068224606935+1123458+1,1,
33,33,,,246069724607005+1122995+0,246069724607005+1123458+1,1,
33,33,,,246070324607215+1122995+0,246070324607215+1123458+1,1,
33,33,,,246072524607285+1122995+0,246072524607285+1123458+1,1,
33,33,,,246067524606791+1123001+1,246067524606791+1123460+1,1,
33,33,,,246068224606921+1123003+1,246068224606921+1123462+1,1,
33,33,,,246068624608125+1123004+1,246068624608125+1123460+1,1,
33,33,,,246068224606934+1123008+1,246068224606934+1123468+1,1,
33,33,,,246070324607211+1123008+1,246070324607211+1123468+1,1,
33,33,,,246072524607285+1123008+1,246072524607285+1123468+1,1,
33,33,,,246067524606761+1123013+1,246067524606751+1123473+1,1,
33,33,,,246067824606794+1123014+1,246067624606784+1123474+1,1,
33,33,,,246069724607005+1123014+1,246067924608125+1123470+1,1,
33,33,,,246066524606655+1123027+1,246066524606655+1123478+1,1,
33,33,,,246068224606922+1123029+1,246068224606922+1123483+1,1,
33,33,,,246066724606747+1124185+0,246066724606747+1124597+0,1,
33,33,,,246066824606712+1123050+0,246066824606712+1123500+0,1,
33,33,,,246068224606921+1123054+0,246068224606921+1123504+0,1,
33,33,,,246072524607274+1123054+0,246072524607274+1123504+0,1,
33,33,,,246073124608112+1123054+0,246073124608112+1123504+0,1,
33,33,,,246066824606714+1123070+0,246066824606714+1123514+0,1,
33,33,,,246067224606725+1123071+0,246067224606725+1123515+0,1,
33,33,,,246068224606922+1123074+0,246068224606922+1123518+0,1,
33,33,,,246068224606923+1123074+0,246068224606923+1123518+0,1,
33,33,,,246073124608111+1123074+0,246073124608111+1123518+0,1,
33,33,,,246070324607202+1123076+0,246069724607062+1123518+0,1,
33,33,,,246072324607237+1124190+0,246072324607237+1124603+0,1,
33,33,,,246066824606711+1123081+0,246066824606721+1123521+0,1,
33,33,,,246067624606784+1123084+0,246067524606794+1123520+0,1,
33,33,,,246067924608125+1123085+0,246073124608125+1123520+0,1,
33,33,,,246068224606924+1123095+0,246068224606934+1123522+0,1,
33,33,,,246071024607202+1123095+0,246070324607212+1123522+0,1,
33,33,,,246071024607204+1123095+0,246070324607214+1123522+0,1,
