route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,peak_offpeak
3,246066524606655,246066524606655+1118526+0,New Haven,1540,0,,16,1,0
3,246066524606655,246066524606655+1118534+0,Grand Central,1541,1,,5,1,0
3,246066524606655,246066524606655+1118546+1,New Haven,1544,0,,16,1,1
3,246066524606655,246066524606655+1118556+0,Grand Central,1545,1,,5,1,0
3,246066524606655,246066524606655+1118563+1,New Haven,1546,0,,16,1,1
3,246066524606655,246066524606655+1118569+1,New Haven,1548,0,,16,1,1
3,246066524606655,246066524606655+1118589+1,New Haven,1552,0,,16,1,1
3,246066524606655,246066524606655+1118595+0,Grand Central,1553,1,,5,1,0
3,246066524606655,246066524606655+1118608+0,Grand Central,1555,1,,5,1,0
3,246066524606655,246066524606655+1118618+1,New Haven,1556,0,,16,1,1
3,246066524606655,246066524606655+1118628+0,Grand Central,1557,1,,5,1,0
3,246066524606655,246066524606655+1118637+0,Grand Central,1559,1,,5,1,0
3,246066524606655,246066524606655+1118647+0,Grand Central,1561,1,,5,1,0
3,246066524606655,246066524606655+1118656+1,New Haven,1562,0,,16,1,1
3,246066524606655,246066524606655+1118663+0,Grand Central,1563,1,,5,1,0
3,246066524606655,246066524606655+1118672+0,Grand Central,1565,1,,5,1,0
3,246066524606655,246066524606655+1118705+0,Grand Central,1571,1,,5,1,0
3,246066524606655,246066524606655+1118716+0,Grand Central,1573,1,,5,1,0
3,246066524606655,246066524606655+1118723+1,New Haven,1574,0,,16,1,1
3,246066524606655,246066524606655+1118732+0,Grand Central,1575,1,,5,1,0
3,246066524606655,246066524606655+1118742+1,New Haven,1576,0,,16,1,1
3,246066524606655,246066524606655+1118746+0,Grand Central,1577,1,,5,1,0
3,246066524606655,246066524606655+1118753+1,New Haven,1578,0,,16,1,1
3,246066524606655,246066524606655+1118758+0,Grand Central,1579,1,,5,1,0
3,246066524606655,246066524606655+1118767+0,Grand Central,1581,1,,5,1,0
3,246066524606655,246066524606655+1118774+0,New Haven,1582,0,,16,1,0
3,246066524606655,246066524606655+1118780+0,Grand Central,1583,1,,5,1,0
3,246066524606655,246066524606655+1118787+0,New Haven,1584,0,,16,1,0
3,246066524606655,246066524606655+1118798+0,Grand Central,1587,1,,5,1,0
3,246066524606655,246066524606655+1118800+0,New Haven,1588,0,,16,1,0
3,246066524606655,246066524606655+1118805+0,New Haven,1590,0,,16,1,0
3,246066524606655,246066524606655+1118816+0,New Haven,1592,0,,16,1,0
3,246066524606655,246066524606655+1118832+0,Grand Central,1595,1,,5,1,0
3,246066524606655,246066524606655+1118839+0,Grand Central,1597,1,,5,1,0
3,246066524606655,246066524606655+1118847+0,New Haven,1598,0,,16,1,0
3,246066524606655,246066524606655+1118858+0,Grand Central,1599,1,,5,1,0
3,246066524606655,246066524606655+1118862+1,Stamford,1633,1,,5,0,1
3,246066524606655,246066524606655+1118865+0,New Haven-State St,1638,0,,16,0,0
4,246066524606655,246066524606655+1118866+1,Grand Central,1707,1,,8,1,1
4,246066524606655,246066524606655+1118872+1,New Canaan,1710,0,,19,1,1
4,246066524606655,246066524606655+1118879+1,Grand Central,1711,1,,8,1,1
4,246066524606655,246066524606655+1118882+1,New Canaan,1712,0,,19,1,1
4,246066524606655,246066524606655+1118884+0,New Canaan,1716,0,,19,1,0
4,246066524606655,246066524606655+1118886+0,New Canaan,1718,0,,19,1,0
4,246066524606655,246066524606655+1118890+0,New Canaan,1726,0,,19,1,0
4,246066524606655,246066524606655+1118892+0,New Canaan,1730,0,,19,1,0
4,246066524606655,246066524606655+1118894+1,Grand Central,1731,1,,8,1,1
4,246066524606655,246066524606655+1118897+0,New Canaan,1734,0,,19,1,0
4,246066524606655,246066524606655+1118899+1,Grand Central,1735,1,,8,1,1
4,246066524606655,246066524606655+1118907+0,New Canaan,1738,0,,19,1,0
4,246066524606655,246066524606655+1118910+0,New Canaan,1740,0,,19,1,0
4,246066524606655,246066524606655+1118917+0,Stamford,1741,1,,8,1,0
4,246066524606655,246066524606655+1118922+0,Stamford,1745,1,,8,1,0
4,246066524606655,246066524606655+1118931+0,Stamford,1751,1,,8,1,0
4,246066524606655,246066524606655+1118935+1,New Canaan,1752,0,,19,1,1
4,246066524606655,246066524606655+1118942+0,Stamford,1755,1,,8,1,0
4,246066524606655,246066524606655+1118946+1,New Canaan,1758,0,,19,1,1
4,246066524606655,246066524606655+1118951+0,Stamford,1763,1,,8,1,0
4,246066524606655,246066524606655+1118955+0,Stamford,1767,1,,8,1,0
4,246066524606655,246066524606655+1118959+1,New Canaan,1770,0,,19,1,1
4,246066524606655,246066524606655+1118967+0,Stamford,1771,1,,8,1,0
4,246066524606655,246066524606655+1118971+1,New Canaan,1774,0,,19,1,1
4,246066524606655,246066524606655+1118976+0,Grand Central,1775,1,,8,1,0
4,246066524606655,246066524606655+1118981+0,Grand Central,1777,1,,8,1,0
4,246066524606655,246066524606655+1118991+0,New Canaan,1782,0,,19,1,0
4,246066524606655,246066524606655+1118994+0,New Canaan,1786,0,,19,1,0
4,246066524606655,246066524606655+1118997+0,Stamford,1787,1,,8,1,0
4,246066524606655,246066524606655+1119000+0,New Canaan,1790,0,,19,1,0
4,246066524606655,246066524606655+1119003+0,Stamford,1791,1,,8,1,0
4,246066524606655,246066524606655+1119007+0,New Canaan,1794,0,,19,1,0
4,246066524606655,246066524606655+1119010+0,Stamford,1795,1,,8,1,0
4,246066524606655,246066524606655+1119014+0,Stamford,1797,1,,8,1,0
4,246066524606655,246066524606655+1119017+0,New Canaan,1798,0,,19,1,0
4,246066524606655,246066524606655+1119020+0,Stamford,1799,1,,8,1,0
5,246066524606655,246066524606655+1119024+0,Danbury,1806,0,,21,1,0
5,246066524606655,246066524606655+1119027+1,Grand Central,1811,1,,10,1,1
5,246066524606655,246066524606655+1119030+0,Danbury,1812,0,,21,1,0
5,246066524606655,246066524606655+1119032+0,Danbury,1816,0,,21,1,0
5,246066524606655,246066524606655+1119035+1,Grand Central,1819,1,,10,1,1
5,246066524606655,246066524606655+1119042+0,Danbury,1822,0,,21,1,0
5,246066524606655,246066524606655+1119044+0,Danbury,1830,0,,21,1,0
5,246066524606655,246066524606655+1119049+1,Grand Central,1831,1,,10,1,1
5,246066524606655,246066524606655+1119055+1,South Norwalk,1837,1,,10,1,1
5,246066524606655,246066524606655+1119059+0,Danbury,1838,0,,21,1,0
5,246066524606655,246066524606655+1119061+1,Grand Central,1841,1,,10,1,1
5,246066524606655,246066524606655+1119068+0,Danbury,1844,0,,21,1,0
5,246066524606655,246066524606655+1119071+1,Danbury,1848,0,,21,1,1
5,246066524606655,246066524606655+1119077+0,Stamford,1849,1,,10,1,0
5,246066524606655,246066524606655+1119079+0,South Norwalk,1855,1,,10,1,0
5,246066524606655,246066524606655+1119083+1,Danbury,1860,0,,21,1,1
5,246066524606655,246066524606655+1119090+0,South Norwalk,1861,1,,10,1,0
5,246066524606655,246066524606655+1119095+0,South Norwalk,1867,1,,10,1,0
5,246066524606655,246066524606655+1119099+1,Danbury,1868,0,,21,1,1
5,246066524606655,246066524606655+1119105+0,Danbury,1874,0,,21,1,0
5,246066524606655,246066524606655+1119108+0,South Norwalk,1875,1,,10,1,0
5,246066524606655,246066524606655+1119113+0,South Norwalk,1881,1,,10,1,0
5,246066524606655,246066524606655+1119115+0,Danbury,1882,0,,21,1,0
5,246066524606655,246066524606655+1119120+0,Stamford,1889,1,,10,1,0
5,246066524606655,246066524606655+1119125+0,Danbury,1894,0,,21,1,0
5,246066524606655,246066524606655+1119128+0,South Norwalk,1897,1,,10,1,0
6,246066524606655,246066524606655+1119132+0,Waterbury,1902,0,,22,1,0
6,246066524606655,246066524606655+1119134+0,Waterbury,1908,0,,22,1,0
6,246066524606655,246066524606655+1119136+1,Bridgeport,1911,1,,11,1,1
6,246066524606655,246066524606655+1119139+0,Waterbury,1916,0,,22,1,0
6,246066524606655,246066524606655+1119141+0,Waterbury,1922,0,,22,1,0
6,246066524606655,246066524606655+1119143+1,Bridgeport,1925,1,,11,1,1
6,246066524606655,246066524606655+1119147+0,Waterbury,1928,0,,22,1,0
6,246066524606655,246066524606655+1119149+1,Bridgeport,1935,1,,11,1,1
6,246066524606655,246066524606655+1119152+0,Waterbury,1936,0,,22,1,0
6,246066524606655,246066524606655+1119154+0,Waterbury,1942,0,,22,1,0
6,246066524606655,246066524606655+1119156+0,Bridgeport,1949,1,,11,1,0
6,246066524606655,246066524606655+1119159+0,Waterbury,1956,0,,22,1,0
6,246066524606655,246066524606655+1119161+0,Bridgeport,1957,1,,11,1,0
6,246066524606655,246066524606655+1119164+0,Bridgeport,1965,1,,11,1,0
6,246066524606655,246066524606655+1119168+0,Bridgeport,1973,1,,11,1,0
6,246066524606655,246066524606655+1119172+0,Waterbury,1974,0,,22,1,0
6,246066524606655,246066524606655+1119174+0,Bridgeport,1979,1,,11,1,0
6,246066524606655,246066524606655+1119179+0,Bridgeport,1985,1,,11,1,0
6,246066524606655,246066524606655+1119182+0,Waterbury,1990,0,,22,1,0
6,246066524606655,246066524606655+1119184+0,Bridgeport,1991,1,,11,1,0
6,246066524606655,246066524606655+1119187+0,Bridgeport,1995,1,,11,1,0
6,246066524606655,246066524606655+1119190+0,Bridgeport,1997,1,,11,1,0
2,246066524606655,246066524606655+1119847+1,Grand Central,304,1,,3,1,1
2,246066524606655,246066524606655+1119856+1,Grand Central,306,1,,3,1,1
2,246066524606655,246066524606655+1119862+1,North White Plains,307,0,,14,1,1
2,246066524606655,246066524606655+1119868+1,Grand Central,308,1,,3,1,1
2,246066524606655,246066524606655+1119872+1,North White Plains,309,0,,14,1,1
2,246066524606655,246066524606655+1119881+1,Grand Central,310,1,,3,1,1
2,246066524606655,246066524606655+1119889+1,Grand Central,312,1,,3,1,1
2,246066524606655,246066524606655+1119891+1,Grand Central,314,1,,3,1,1
2,246066524606655,246066524606655+1119897+1,Grand Central,316,1,,3,1,1
2,246066524606655,246066524606655+1119905+1,Grand Central,324,1,,3,1,1
2,246066524606655,246066524606655+1119911+1,Grand Central,326,1,,3,1,1
2,246066524606655,246066524606655+1119916+1,Grand Central,328,1,,3,1,1
2,246066524606655,246066524606655+1119937+1,Grand Central,332,1,,3,1,1
2,246066524606655,246066524606655+1119946+0,Grand Central,334,1,,3,1,0
2,246066524606655,246066524606655+1119957+0,North White Plains,343,0,,14,1,0
2,246066524606655,246066524606655+1119968+0,North White Plains,345,0,,14,1,0
2,246066524606655,246066524606655+1119977+1,North White Plains,349,0,,14,1,1
3,246066524606655,246066524606655+1119990+1,Grand Central,3507,1,,5,1,1
3,246066524606655,246066524606655+1119999+1,Grand Central,3511,1,,5,1,1
2,246066524606655,246066524606655+1120019+1,North White Plains,353,0,,14,1,1
3,246066524606655,246066524606655+1120044+0,Grand Central,3541,1,,5,1,0
3,246066524606655,246066524606655+1120052+1,New Haven,3546,0,,16,1,1
3,246066524606655,246066524606655+1120076+1,New Haven,3568,0,,16,1,1
2,246066524606655,246066524606655+1120080+1,Crestwood,357,0,,14,1,1
3,246066524606655,246066524606655+1120086+1,New Haven,3570,0,,16,1,1
3,246066524606655,246066524606655+1120093+0,Grand Central,3581,1,,5,1,0
2,246066524606655,246066524606655+1120096+1,North White Plains,359,0,,14,1,1
2,246066524606655,246066524606655+1120104+1,Crestwood,361,0,,14,1,1
2,246066524606655,246066524606655+1120112+1,North White Plains,363,0,,14,1,1
2,246066524606655,246066524606655+1120120+1,Crestwood,365,0,,14,1,1
2,246066524606655,246066524606655+1120131+1,Mt Vernon West,367,0,,14,1,1
2,246066524606655,246066524606655+1120138+0,Grand Central,368,1,,3,1,0
2,246066524606655,246066524606655+1120144+0,Grand Central,370,1,,3,1,0
2,246066524606655,246066524606655+1120156+1,North White Plains,373,0,,14,1,1
1,246066524606655,246066524606655+1120169+1,Grand Central,416,1,,1,1,1
1,246066524606655,246066524606655+1120173+1,Grand Central,426,1,,1,1,1
1,246066524606655,246066524606655+1120179+1,Grand Central,434,1,,1,1,1
1,246066524606655,246066524606655+1120183+1,Grand Central,436,1,,1,1,1
1,246066524606655,246066524606655+1120190+1,Grand Central,440,1,,1,1,1
1,246066524606655,246066524606655+1120197+0,Greystone,443,0,,12,1,0
2,246066524606655,246066524606655+1120214+1,Grand Central,4522,1,,3,1,1
2,246066524606655,246066524606655+1120220+1,North White Plains,4551,0,,14,1,1
2,246066524606655,246066524606655+1120232+1,Grand Central,4608,1,,3,1,1
1,246066524606655,246066524606655+1120238+1,Greystone,461,0,,12,1,1
2,246066524606655,246066524606655+1120253+0,Southeast,4635,0,,14,1,0
2,246066524606655,246066524606655+1120257+1,Grand Central,4636,1,,3,1,1
2,246066524606655,246066524606655+1120263+0,Grand Central,4644,1,,3,1,0
2,246066524606655,246066524606655+1120267+1,Southeast,4649,0,,14,1,1
1,246066524606655,246066524606655+1120274+1,Greystone,465,0,,12,1,1
2,246066524606655,246066524606655+1120283+1,Southeast,4661,0,,14,1,1
1,246066524606655,246066524606655+1120292+1,Greystone,469,0,,12,1,1
1,246066524606655,246066524606655+1120306+1,Grand Central,4720,1,,1,1,1
1,246066524606655,246066524606655+1120309+0,Grand Central,4744,1,,1,1,0
1,246066524606655,246066524606655+1120315+1,Croton-Harmon,4761,0,,12,1,1
1,246066524606655,246066524606655+1120321+1,Greystone,477,0,,12,1,1
1,246066524606655,246066524606655+1120338+0,Greystone,483,0,,12,1,0
1,246066524606655,246066524606655+1120344+0,Poughkeepsie,4835,0,,12,1,0
1,246066524606655,246066524606655+1120349+0,Grand Central,4844,1,,1,1,0
2,246066524606655,246066524606655+1120357+1,Southeast,4908,1,,3,1,1
2,246066524606655,246066524606655+1120361+0,Wassaic,4949,0,,14,1,0
2,246066524606655,246066524606655+1120364+0,Wassaic,4961,0,,14,1,0
2,246066524606655,246066524606655+1120366+0,Grand Central,500,1,,3,1,0
2,246066524606655,246066524606655+1120385+0,North White Plains,501,0,,14,1,0
2,246066524606655,246066524606655+1120392+1,Grand Central,502,1,,3,1,1
2,246066524606655,246066524606655+1120400+1,North White Plains,503,0,,14,1,1
2,246066524606655,246066524606655+1120404+1,Grand Central,504,1,,3,1,1
2,246066524606655,246066524606655+1120407+1,North White Plains,505,0,,14,1,1
2,246066524606655,246066524606655+1120411+1,Grand Central,506,1,,3,1,1
2,246066524606655,246066524606655+1120414+1,North White Plains,507,0,,14,1,1
2,246066524606655,246066524606655+1120417+1,Grand Central,508,1,,3,1,1
2,246066524606655,246066524606655+1120426+1,North White Plains,511,0,,14,1,1
2,246066524606655,246066524606655+1120431+1,Grand Central,512,1,,3,1,1
2,246066524606655,246066524606655+1120448+1,North White Plains,513,0,,14,1,1
2,246066524606655,246066524606655+1120455+1,Grand Central,514,1,,3,1,1
2,246066524606655,246066524606655+1120468+1,North White Plains,515,0,,14,1,1
2,246066524606655,246066524606655+1120486+0,North White Plains,517,0,,14,1,0
2,246066524606655,246066524606655+1120502+1,Grand Central,518,1,,3,1,1
2,246066524606655,246066524606655+1120516+0,North White Plains,521,0,,14,1,0
2,246066524606655,246066524606655+1120532+0,North White Plains,523,0,,14,1,0
2,246066524606655,246066524606655+1120539+0,North White Plains,525,0,,14,1,0
2,246066524606655,246066524606655+1120561+1,Grand Central,528,1,,3,1,1
2,246066524606655,246066524606655+1120571+0,North White Plains,529,0,,14,1,0
2,246066524606655,246066524606655+1120594+0,North White Plains,533,0,,14,1,0
2,246066524606655,246066524606655+1120642+0,Grand Central,538,1,,3,1,0
2,246066524606655,246066524606655+1120661+0,Grand Central,540,1,,3,1,0
2,246066524606655,246066524606655+1120668+0,North White Plains,541,0,,14,1,0
2,246066524606655,246066524606655+1120674+0,North White Plains,543,0,,14,1,0
2,246066524606655,246066524606655+1120678+0,Grand Central,544,1,,3,1,0
2,246066524606655,246066524606655+1120691+1,North White Plains,547,0,,14,1,1
2,246066524606655,246066524606655+1120726+0,Grand Central,552,1,,3,1,0
2,246066524606655,246066524606655+1120738+0,Grand Central,554,1,,3,1,0
2,246066524606655,246066524606655+1120760+0,Grand Central,556,1,,3,1,0
2,246066524606655,246066524606655+1120770+1,North White Plains,557,0,,14,1,1
2,246066524606655,246066524606655+1120788+1,North White Plains,559,0,,14,1,1
2,246066524606655,246066524606655+1120797+0,Grand Central,560,1,,3,1,0
2,246066524606655,246066524606655+1120812+0,Grand Central,562,1,,3,1,0
2,246066524606655,246066524606655+1120821+1,North White Plains,563,0,,14,1,1
2,246066524606655,246066524606655+1120830+0,Grand Central,564,1,,3,1,0
2,246066524606655,246066524606655+1120843+1,North White Plains,565,0,,14,1,1
2,246066524606655,246066524606655+1120865+1,North White Plains,567,0,,14,1,1
2,246066524606655,246066524606655+1120873+0,Grand Central,568,1,,3,1,0
2,246066524606655,246066524606655+1120896+0,Grand Central,572,1,,3,1,0
2,246066524606655,246066524606655+1120937+0,Grand Central,574,1,,3,1,0
2,246066524606655,246066524606655+1120954+0,Grand Central,576,1,,3,1,0
2,246066524606655,246066524606655+1120966+0,Grand Central,578,1,,3,1,0
2,246066524606655,246066524606655+1120973+1,North White Plains,579,0,,14,1,1
2,246066524606655,246066524606655+1120991+0,Grand Central,580,1,,3,1,0
2,246066524606655,246066524606655+1120997+1,North White Plains,581,0,,14,1,1
2,246066524606655,246066524606655+1121005+0,North White Plains,583,0,,14,1,0
2,246066524606655,246066524606655+1121012+0,Grand Central,584,1,,3,1,0
2,246066524606655,246066524606655+1121020+0,North White Plains,585,0,,14,1,0
2,246066524606655,246066524606655+1121033+0,North White Plains,587,0,,14,1,0
2,246066524606655,246066524606655+1121045+0,Grand Central,588,1,,3,1,0
2,246066524606655,246066524606655+1121052+0,North White Plains,591,0,,14,1,0
2,246066524606655,246066524606655+1121059+0,Grand Central,592,1,,3,1,0
2,246066524606655,246066524606655+1121065+0,North White Plains,595,0,,14,1,0
2,246066524606655,246066524606655+1121073+0,Grand Central,596,1,,3,1,0
2,246066524606655,246066524606655+1121079+0,North White Plains,597,0,,14,1,0
2,246066524606655,246066524606655+1121088+0,North White Plains,599,0,,14,1,0
2,246066524606655,246066524606655+1121097+0,Grand Central,600,1,,3,1,0
2,246066524606655,246066524606655+1121104+1,Southeast,601,0,,14,1,1
2,246066524606655,246066524606655+1121108+0,Grand Central,602,1,,3,1,0
2,246066524606655,246066524606655+1121112+1,Southeast,603,0,,14,1,1
2,246066524606655,246066524606655+1121115+1,Grand Central,604,1,,3,1,1
2,246066524606655,246066524606655+1121119+1,Southeast,605,0,,14,1,1
2,246066524606655,246066524606655+1121121+1,Grand Central,606,1,,3,1,1
2,246066524606655,246066524606655+1121125+1,Southeast,607,0,,14,1,1
2,246066524606655,246066524606655+1121131+1,Grand Central,608,1,,3,1,1
2,246066524606655,246066524606655+1121134+1,Southeast,609,0,,14,1,1
2,246066524606655,246066524606655+1121139+1,Grand Central,610,1,,3,1,1
2,246066524606655,246066524606655+1121142+1,Southeast,611,0,,14,1,1
2,246066524606655,246066524606655+1121148+1,Southeast,613,0,,14,1,1
2,246066524606655,246066524606655+1121154+1,Grand Central,614,1,,3,1,1
2,246066524606655,246066524606655+1121168+1,Grand Central,616,1,,3,1,1
2,246066524606655,246066524606655+1121173+0,Southeast,617,0,,14,1,0
2,246066524606655,246066524606655+1121182+1,Grand Central,618,1,,3,1,1
2,246066524606655,246066524606655+1121189+1,Grand Central,620,1,,3,1,1
2,246066524606655,246066524606655+1121200+0,Southeast,621,0,,14,1,0
2,246066524606655,246066524606655+1121206+1,Grand Central,622,1,,3,1,1
2,246066524606655,246066524606655+1121220+0,Southeast,625,0,,14,1,0
2,246066524606655,246066524606655+1121231+1,Grand Central,628,1,,3,1,1
2,246066524606655,246066524606655+1121237+0,Southeast,629,0,,14,1,0
