from_stop_id,to_stop_id,from_route_id,to_route_id,from_trip_id,to_trip_id,transfer_type,min_transfer_time
<<<<<<< HEAD
124,124,,,246067224606725+1128312+0,246066824606725+1118887+0,1,
124,124,,,246067924608125+1128316+0,246073124608125+1118886+0,1,
124,124,,,246067124606714+1128328+0,246066824606724+1118893+0,1,
124,124,,,246067624606782+1128331+0,246067524606792+1118892+0,1,
124,124,,,246073124608113+1128331+0,246073124608123+1118892+0,1,
124,124,,,246067624606794+1128333+0,246067524606794+1118897+0,1,
124,124,,,246067624606795+1128333+0,246067524606795+1118897+0,1,
124,124,,,246070324607211+1128333+0,246070324607211+1118897+0,1,
124,124,,,246070324607214+1128333+0,246070324607214+1118897+0,1,
124,124,,,246073124608124+1128333+0,246073124608124+1118897+0,1,
124,124,,,246073124608125+1128333+0,246073124608125+1118897+0,1,
124,124,,,246066824606691+1128334+0,246066824606721+1118898+0,1,
124,124,,,246067524606751+1128337+0,246067524606791+1118897+0,1,
124,124,,,246070324607203+1128344+0,246070324607213+1118907+0,1,
124,124,,,246073124608113+1128344+0,246073124608123+1118907+0,1,
124,124,,,246067924608125+1128345+0,246067824606795+1118907+0,1,
124,124,,,246068224606921+1128390+0,246068224606931+1118994+0,1,
124,124,,,246068224606922+1128390+0,246068224606932+1118994+0,1,
124,124,,,246070324607202+1128390+0,246070324607212+1118994+0,1,
124,124,,,246067924608125+1128391+0,246067824606795+1118994+0,1,
124,124,,,246067924608125+1128391+0,246070324607215+1118994+0,1,
124,124,,,246067224606725+1128401+0,246067324606736+1122764+0,1,
124,124,,,246067524606751+1128402+0,246067524606782+1119009+0,1,
124,124,,,246069724606992+1128404+0,246069724607003+1119007+0,1,
124,124,,,246070324607203+1128404+0,246070324607214+1119007+0,1,
124,124,,,246072524607273+1128404+0,246072524607284+1119007+0,1,
124,124,,,246073124608111+1128404+0,246073124608122+1119007+0,1,
124,124,,,246066824606722+1128190+0,246066824606722+1118908+0,1,
124,124,,,246066824606724+1128190+0,246066824606724+1118908+0,1,
124,124,,,246066824606725+1128190+0,246066824606725+1118908+0,1,
124,124,,,246068224606922+1128193+0,246068224606932+1118907+0,1,
124,124,,,246068224606924+1128193+0,246068224606934+1118907+0,1,
124,124,,,246073124608112+1128193+0,246073124608122+1118907+0,1,
124,124,,,246067924608125+1128194+0,246068224606935+1118907+0,1,
124,124,,,246067924608125+1128194+0,246072524607285+1118907+0,1,
124,124,,,246069724607062+1128195+0,246070324607212+1118907+0,1,
124,124,,,246066824606712+1128231+1,246066924606692+1118961+1,1,
124,124,,,246066824606714+1128231+1,246066824606714+1118960+1,1,
124,124,,,246067624606762+1128234+1,246067624606762+1118964+1,1,
124,124,,,246067924608125+1128236+1,246067924608125+1118959+1,1,
124,124,,,246070324607203+1128237+1,246069724607063+1118965+1,1,
124,124,,,246070324607204+1128237+1,246069724607064+1118965+1,1,
124,124,,,246070324607201+1128237+1,246071024607201+1118965+1,1,
124,124,,,246068124606887+1122490+0,246068124606947+1122784+0,1,
124,124,,,246066724606677+1121687+0,246066724606737+1122717+0,1,
124,124,,,246068024608136+1121692+0,246070124607016+1122720+0,1,
124,124,,,246073024608077+1121693+0,246073024608137+1122720+0,1,
124,124,,,246067024606703+1121720+0,246067024606703+1122727+0,1,
124,124,,,246068024608136+1121723+0,246070124607016+1122729+0,1,
124,124,,,246071024607202+1118128+1,246070324607212+1118991+0,1,
124,124,,,246073124608111+1118128+1,246073124608121+1118991+0,1,
124,124,,,246069724607064+1118130+1,246070324607214+1118991+0,1,
124,124,,,246068024608136+1121785+0,246070224607226+1122752+0,1,
124,124,,,246067924608125+1118156+0,246072524607285+1118994+0,1,
124,124,,,246066524606655+1118173+0,246066524606655+1119000+0,1,
124,124,,,246066824606711+1118174+0,246066824606721+1119001+0,1,
124,124,,,246066824606714+1118174+0,246066824606724+1119001+0,1,
124,124,,,246067824606784+1118177+0,246067824606794+1119000+0,1,
124,124,,,246072524607273+1118177+0,246072524607283+1119000+0,1,
124,124,,,246073124608113+1118177+0,246073124608123+1119000+0,1,
124,124,,,246067924608125+1118178+0,246070324607215+1119000+0,1,
124,124,,,246067924608125+1118178+0,246073124608125+1119000+0,1,
124,124,,,246069724607062+1118179+0,246070324607212+1119000+0,1,
124,124,,,246066624606736+1121939+0,246066724606736+1122571+0,1,
124,124,,,246072424607241+1121946+0,246072324607241+1122573+0,1,
124,124,,,246068024608136+1121960+0,246072924607296+1122583+0,1,
124,124,,,246066824606681+1118201+0,246066824606722+1119008+0,1,
124,124,,,246072524607282+1118206+0,246072524607283+1119007+0,1,
124,124,,,246070324607215+1118206+0,246070224607226+1122765+0,1,
124,124,,,246067224606725+1118223+0,246067324606736+1122783+0,1,
124,124,,,246068224606923+1118225+0,246068224606934+1119017+0,1,
124,124,,,246067924608125+1118226+0,246070224607226+1122784+0,1,
124,124,,,246067924608125+1118226+0,246072924607296+1122784+0,1,
124,124,,,246066724606677+1122024+0,246066724606737+1122614+0,1,
124,124,,,246072424607241+1122027+0,246072324607241+1122616+0,1,
124,124,,,246068024608136+1122028+0,246068024606806+1122617+0,1,
124,124,,,246072324607237+1122030+0,246072324607247+1122616+0,1,
124,124,,,246072524607283+1117790+1,246072524607283+1118884+0,1,
124,124,,,246071024607201+1117809+0,246070324607211+1118886+0,1,
124,124,,,246071024607204+1117809+0,246070324607214+1118886+0,1,
124,124,,,246073124608112+1117809+0,246073124608122+1118886+0,1,
124,124,,,246068224606921+1118778+0,246068224606931+1118991+0,1,
124,124,,,246070324607203+1118778+0,246070324607213+1118991+0,1,
124,124,,,246066824606714+1118806+0,246066824606724+1119001+0,1,
124,124,,,246069724606994+1118810+0,246069724607004+1119000+0,1,
124,124,,,246073124608112+1118810+0,246073124608122+1119000+0,1,
124,124,,,246067924608125+1118811+0,246070324607215+1119000+0,1,
124,124,,,246067924608125+1118811+0,246073124608125+1119000+0,1,
124,124,,,246067324606736+1122095+0,246066724606736+1122640+0,1,
124,124,,,246067424606747+1122096+0,246067424606747+1122640+0,1,
124,124,,,246068024608136+1122098+0,246068124606946+1122643+0,1,
124,124,,,246072324607237+1122100+0,246072324607247+1122642+0,1,
124,124,,,246067424606747+1121298+0,246067424606747+1122580+0,1,
124,124,,,246067724606773+1122170+0,246067724606773+1122667+0,1,
124,124,,,246068024608136+1122171+0,246070224607226+1122668+0,1,
124,124,,,246073024608077+1122172+0,246073024608137+1122668+0,1,
124,124,,,246067624606762+1127885+0,246067524606792+1118892+0,1,
124,124,,,246068224606923+1127886+0,246068224606933+1118892+0,1,
124,124,,,246071024607202+1127886+0,246070324607212+1118892+0,1,
124,124,,,246066824606681+1117845+0,246066824606721+1118891+0,1,
124,124,,,246066924606712+1117846+0,246066824606722+1118891+0,1,
124,124,,,246069724606994+1117850+0,246069724607004+1118890+0,1,
124,124,,,246067824606784+1118854+0,246067524606784+1119019+0,1,
124,124,,,246067924608125+1118855+0,246068224606935+1119017+0,1,
124,124,,,246070324607171+1118856+0,246070324607211+1119017+0,1,
124,124,,,246068324608113+1118857+0,246070324607213+1119017+0,1,
124,124,,,246068324608114+1118857+0,246073124608124+1119017+0,1,
124,124,,,246068024608136+1121348+0,246068124606946+1122608+0,1,
124,124,,,246068024608136+1121348+0,246070224607226+1122608+0,1,
124,124,,,246068024608136+1121348+0,246073024608136+1122608+0,1,
124,124,,,246070224607167+1121349+0,246070224607227+1122608+0,1,
124,124,,,246073024608077+1121375+0,246073024608137+1122617+0,1,
124,124,,,246070324607031+1127889+0,246070324607211+1118892+0,1,
124,124,,,246066824606721+1118456+0,246066824606721+1118891+0,1,
124,124,,,246067524606792+1118457+0,246067524606792+1118890+0,1,
124,124,,,246069724607005+1118457+0,246069724607005+1118890+0,1,
124,124,,,246070324607212+1118457+0,246070324607212+1118890+0,1,
124,124,,,246067724606773+1121405+0,246067724606773+1122633+0,1,
124,124,,,246066624606736+1121433+0,246066624606666+1122640+0,1,
124,124,,,246068024608136+1121438+0,246070224607226+1122643+0,1,
124,124,,,246068224606921+1117899+0,246068224606931+1118897+0,1,
124,124,,,246070324607201+1117899+0,246070324607211+1118897+0,1,
124,124,,,246072524607272+1117899+0,246072524607282+1118897+0,1,
124,124,,,246067924608125+1117900+0,246072524607285+1118897+0,1,
124,124,,,246069624606961+1121479+0,246069524606961+1122658+0,1,
124,124,,,246068024608136+1121480+0,246072924607296+1122659+0,1,
124,124,,,246068024608136+1121480+0,246073024608136+1122659+0,1,
124,124,,,246068024608136+1122372+0,246070124607016+1122729+0,1,
124,124,,,246068124606887+1122373+0,246068124606947+1122729+0,1,
124,124,,,246068024608136+1122408+0,246073024608136+1122743+0,1,
124,124,,,246073024608077+1122409+0,246073024608137+1122743+0,1,
124,124,,,246067724606773+1126421+0,246067724606773+1122598+0,1,
124,124,,,246068024608136+1126422+0,246068024606806+1122599+0,1,
124,124,,,246068124606887+1126423+0,246068124606947+1122599+0,1,
124,124,,,246068024608136+1126489+0,246070124607016+1122668+0,1,
124,124,,,246068024608136+1126489+0,246072924607296+1122668+0,1,
124,124,,,246070224607167+1126490+0,246070224607227+1122668+0,1,
124,124,,,246067024606703+1126503+0,246067024606703+1122675+0,1,
124,124,,,246068024608136+1126506+0,246070224607226+1122677+0,1,
124,124,,,246068024608136+1126506+0,246073024608136+1122677+0,1,
124,124,,,246072324607237+1126508+0,246072324607247+1122676+0,1,
124,124,,,246072424607241+1126529+0,246072324607241+1122692+0,1,
124,124,,,246066624606736+1126530+0,246066624606666+1122699+0,1,
124,124,,,246068024608136+1126553+0,246073024608136+1122711+0,1,
124,124,,,246067424606747+1126589+0,246067424606747+1122740+0,1,
124,124,,,246068024608136+1126591+0,246072924607296+1122743+0,1,
124,124,,,246070224607167+1126592+0,246070224607227+1122743+0,1,
124,124,,,246072424607241+1126623+0,246072524607282+1119007+0,1,
124,124,,,246069624606961+1126641+0,246069524606961+1122607+0,1,
124,124,,,246069624606961+1126678+0,246069524606961+1122633+0,1,
124,124,,,246068024608136+1126718+0,246068024606806+1122659+0,1,
124,124,,,246068024608136+1126718+0,246068124606946+1122659+0,1,
124,124,,,246069524606957+1126720+0,246069524606967+1122658+0,1,
124,124,,,246072324607237+1126720+0,246072324607247+1122658+0,1,
124,124,,,246067724606773+1126755+0,246067724606773+1122676+0,1,
124,124,,,246068024608136+1126756+0,246072924607296+1122677+0,1,
124,124,,,246069524606957+1126758+0,246069524606967+1122676+0,1,
124,124,,,246067424606747+1126772+0,246067424606747+1122690+0,1,
124,124,,,246068024608136+1126774+0,246068124606946+1122693+0,1,
124,124,,,246068124606887+1126775+0,246068124606947+1122693+0,1,
124,124,,,246070224607167+1126775+0,246070224607227+1122693+0,1,
124,124,,,246073024608077+1126775+0,246073024608137+1122693+0,1,
124,124,,,246067724606773+1126793+0,246067724606773+1122701+0,1,
124,124,,,246068024608136+1126794+0,246070224607226+1122702+0,1,
124,124,,,246073024608077+1126805+0,246073024608137+1122711+0,1,
124,124,,,246072324607237+1126806+0,246072324607247+1122710+0,1,
124,124,,,246066624606736+1126854+0,246066624606666+1122749+0,1,
124,124,,,246068024608136+1126858+0,246073024608136+1122752+0,1,
124,124,,,246068124606887+1126859+0,246068124606947+1122752+0,1,
124,124,,,246073024608077+1126859+0,246073024608137+1122752+0,1,
124,124,,,246070324607202+1128307+0,246070324607212+1118884+0,1,
124,124,,,246067924608125+1128308+0,246068224606935+1118884+0,1,
124,124,,,246067924608125+1128308+0,246069724607005+1118884+0,1,
124,124,,,246066824606714+1128310+0,246066824606724+1118887+0,1,
124,124,,,246067524606751+1128313+0,246067524606791+1118886+0,1,
124,124,,,246068224606921+1128315+0,246068224606931+1118886+0,1,
124,124,,,246068224606924+1128315+0,246068224606934+1118886+0,1,
124,124,,,246071024607204+1128315+0,246070324607214+1118886+0,1,
124,124,,,246067924608125+1128316+0,246067524606795+1118886+0,1,
124,124,,,246072524607274+1128331+0,246072524607284+1118892+0,1,
124,124,,,246067924608125+1128332+0,246067524606795+1118892+0,1,
124,124,,,246073124608123+1128333+0,246073124608123+1118897+0,1,
124,124,,,246066824606692+1128334+0,246066824606722+1118898+0,1,
124,124,,,246067224606725+1128336+0,246066824606725+1118898+0,1,
124,124,,,246067924608125+1128345+0,246068224606935+1118907+0,1,
124,124,,,246067924608125+1128345+0,246073124608125+1118907+0,1,
124,124,,,246066524606655+1128386+0,246066524606655+1118994+0,1,
124,124,,,246066824606712+1128387+0,246066824606722+1118995+0,1,
124,124,,,246066824606714+1128387+0,246066824606724+1118995+0,1,
124,124,,,246067224606725+1128388+0,246066824606725+1118995+0,1,
124,124,,,246073124608114+1128390+0,246073124608124+1118994+0,1,
124,124,,,246067124606714+1128400+0,246066824606725+1119008+0,1,
124,124,,,246070324607201+1128404+0,246070324607212+1119007+0,1,
124,124,,,246070324607204+1128404+0,246070324607215+1119007+0,1,
124,124,,,246067924608125+1128405+0,246068024606806+1122765+0,1,
124,124,,,246067924608125+1128405+0,246070124607016+1122765+0,1,
124,124,,,246067924608125+1128405+0,246073024608136+1122765+0,1,
124,124,,,246067224606725+1128232+1,246067224606725+1118962+1,1,
124,124,,,246067524606751+1128233+1,246067524606751+1118963+1,1,
124,124,,,246068224606921+1128235+1,246068224606921+1118965+1,1,
124,124,,,246072524607274+1128235+1,246072524607274+1118965+1,1,
124,124,,,246070324607202+1128237+1,246071024607202+1118965+1,1,
124,124,,,246069624606961+1122465+0,246069724607002+1119007+0,1,
124,124,,,246066624606946+1122487+0,246066624606666+1122781+0,1,
124,124,,,246066624606946+1122487+0,246067324606736+1122783+0,1,
124,124,,,246066624606946+1122487+0,246068024606806+1122784+0,1,
124,124,,,246066624606946+1122487+0,246068124606946+1122784+0,1,
124,124,,,246073024608077+1122490+0,246073024608137+1122784+0,1,
124,124,,,246068024608136+1121692+0,246068024606806+1122720+0,1,
124,124,,,246070224607167+1121693+0,246070224607227+1122720+0,1,
124,124,,,246066624606666+1121718+0,246066624606666+1122726+0,1,
124,124,,,246070224607167+1121724+0,246070224607227+1122729+0,1,
124,124,,,246068224606923+1118128+1,246068224606933+1118991+0,1,
124,124,,,246068224606924+1118128+1,246068224606934+1118991+0,1,
124,124,,,246073124608112+1118128+1,246073124608122+1118991+0,1,
124,124,,,246073124608113+1118128+1,246073124608123+1118991+0,1,
124,124,,,246067924608125+1118129+1,246067824606795+1118991+0,1,
124,124,,,246066624606666+1121779+0,246066624606666+1122749+0,1,
124,124,,,246066724606677+1121780+0,246066724606737+1122749+0,1,
124,124,,,246068124606887+1121786+0,246068124606947+1122752+0,1,
124,124,,,246069524606957+1121787+0,246069524606967+1122751+0,1,
124,124,,,246070324607203+1118155+0,246070324607213+1118994+0,1,
124,124,,,246072524607272+1118155+0,246072524607282+1118994+0,1,
124,124,,,246067924608125+1118156+0,246068224606935+1118994+0,1,
124,124,,,246069624606961+1121833+0,246069724607002+1119017+0,1,
124,124,,,246068224606921+1118177+0,246068224606931+1119000+0,1,
124,124,,,246073124608112+1118177+0,246073124608122+1119000+0,1,
124,124,,,246067924608125+1118178+0,246068224606935+1119000+0,1,
124,124,,,246069724607063+1118179+0,246070324607213+1119000+0,1,
124,124,,,246067724606806+1121942+0,246068024606806+1122574+0,1,
124,124,,,246068124606887+1121943+0,246068124606947+1122574+0,1,
124,124,,,246069624606961+1121946+0,246069524606961+1122573+0,1,
124,124,,,246067724606773+1121959+0,246067724606773+1122582+0,1,
124,124,,,246068024608136+1121960+0,246068124606946+1122583+0,1,
124,124,,,246068024608136+1121960+0,246070124607016+1122583+0,1,
124,124,,,246070324607213+1118206+0,246070324607214+1119007+0,1,
124,124,,,246073124608121+1118206+0,246073124608122+1119007+0,1,
124,124,,,246067124606714+1118222+0,246066824606725+1119018+0,1,
124,124,,,246072524607272+1118225+0,246072524607283+1119017+0,1,
124,124,,,246073124608113+1118225+0,246073124608124+1119017+0,1,
124,124,,,246073124608114+1118225+0,246073124608125+1119017+0,1,
124,124,,,246067924608125+1118226+0,246070124607016+1122784+0,1,
124,124,,,246067924608125+1118226+0,246073024608136+1122784+0,1,
124,124,,,246068024608136+1121984+0,246070224607226+1122599+0,1,
124,124,,,246066624606736+1122023+0,246066724606736+1122614+0,1,
124,124,,,246066824606714+1117788+1,246066824606724+1118885+0,1,
124,124,,,246069724607005+1117790+1,246069724607005+1118884+0,1,
124,124,,,246072524607284+1117790+1,246072524607284+1118884+0,1,
124,124,,,246073124608123+1117790+1,246073124608123+1118884+0,1,
124,124,,,246066824606725+1117806+0,246066824606725+1118887+0,1,
124,124,,,246067524606795+1117807+0,246067524606795+1118886+0,1,
124,124,,,246071024607202+1117809+0,246070324607212+1118886+0,1,
124,124,,,246072524607272+1117809+0,246072524607282+1118886+0,1,
124,124,,,246069724607063+1117811+0,246070324607213+1118886+0,1,
124,124,,,246066824606712+1118775+0,246066824606722+1118992+0,1,
124,124,,,246070324607204+1118778+0,246070324607214+1118991+0,1,
124,124,,,246073124608111+1118778+0,246073124608121+1118991+0,1,
124,124,,,246073124608114+1118778+0,246073124608124+1118991+0,1,
124,124,,,246067924608125+1118779+0,246073124608125+1118991+0,1,
124,124,,,246067624606762+1118809+0,246067524606762+1119002+0,1,
124,124,,,246069724606992+1118810+0,246069724607002+1119000+0,1,
124,124,,,246073024608077+1121301+0,246073024608137+1122583+0,1,
124,124,,,246067424606747+1122169+0,246067424606747+1122665+0,1,
124,124,,,246071024607204+1127886+0,246070324607214+1118892+0,1,
124,124,,,246068224606922+1117850+0,246068224606932+1118890+0,1,
124,124,,,246069724606993+1117850+0,246069724607003+1118890+0,1,
124,124,,,246070324607204+1117850+0,246070324607214+1118890+0,1,
124,124,,,246072524607273+1117850+0,246072524607283+1118890+0,1,
124,124,,,246073124608114+1117850+0,246073124608124+1118890+0,1,
124,124,,,246066924606692+1118849+0,246066824606722+1119018+0,1,
124,124,,,246067224606725+1118851+0,246066824606725+1119018+0,1,
124,124,,,246067924608125+1118855+0,246070324607215+1119017+0,1,
124,124,,,246068224606891+1118856+0,246068224606931+1119017+0,1,
124,124,,,246067724606773+1121347+0,246067724606773+1122607+0,1,
124,124,,,246068024608136+1121348+0,246070124607016+1122608+0,1,
124,124,,,246066624606666+1121369+0,246066624606666+1122614+0,1,
124,124,,,246067024606703+1121371+0,246067024606703+1122615+0,1,
124,124,,,246067724606773+1121373+0,246067724606773+1122616+0,1,
124,124,,,246069624606961+1121373+0,246069524606961+1122616+0,1,
124,124,,,246072424607241+1121373+0,246072324607241+1122616+0,1,
124,124,,,246068024608136+1121374+0,246068024606806+1122617+0,1,
124,124,,,246068024608136+1121374+0,246073024608136+1122617+0,1,
124,124,,,246068224606932+1118457+0,246068224606932+1118890+0,1,
124,124,,,246069724607003+1118457+0,246069724607003+1118890+0,1,
124,124,,,246072524607282+1118457+0,246072524607282+1118890+0,1,
124,124,,,246073124608122+1118457+0,246073124608122+1118890+0,1,
124,124,,,246073124608123+1118457+0,246073124608123+1118890+0,1,
124,124,,,246073124608124+1118457+0,246073124608124+1118890+0,1,
124,124,,,246066724606747+1121402+0,246067424606747+1122631+0,1,
124,124,,,246067024606703+1121403+0,246067024606703+1122632+0,1,
124,124,,,246068024608136+1121406+0,246068124606946+1122634+0,1,
124,124,,,246068024608136+1121406+0,246070224607226+1122634+0,1,
124,124,,,246068124606887+1121439+0,246068124606947+1122643+0,1,
124,124,,,246066924606692+1117895+0,246066824606722+1118898+0,1,
124,124,,,246067524606751+1117897+0,246067524606791+1118897+0,1,
124,124,,,246067624606762+1117898+0,246067524606792+1118897+0,1,
124,124,,,246068224606922+1117899+0,246068224606932+1118897+0,1,
124,124,,,246068224606924+1117899+0,246068224606934+1118897+0,1,
124,124,,,246070324607202+1117899+0,246070324607212+1118897+0,1,
124,124,,,246073124608114+1117899+0,246073124608124+1118897+0,1,
124,124,,,246069524606957+1121482+0,246069524606967+1122658+0,1,
124,124,,,246066624606736+1122367+0,246066624606666+1122726+0,1,
124,124,,,246066624606736+1122367+0,246066724606736+1122726+0,1,
124,124,,,246067424606747+1122370+0,246067424606747+1122726+0,1,
124,124,,,246068024608136+1122372+0,246070224607226+1122729+0,1,
124,124,,,246068024608136+1122408+0,246068124606946+1122743+0,1,
124,124,,,246068024608136+1126422+0,246068124606946+1122599+0,1,
124,124,,,246069624606961+1126425+0,246069524606961+1122598+0,1,
124,124,,,246067024606703+1126485+0,246067024606703+1122666+0,1,
124,124,,,246068024608136+1126489+0,246073024608136+1122668+0,1,
124,124,,,246068124606887+1126490+0,246068124606947+1122668+0,1,
124,124,,,246072424607241+1126492+0,246072324607241+1122667+0,1,
124,124,,,246068024608136+1126506+0,246068124606946+1122677+0,1,
124,124,,,246068024608136+1126526+0,246070224607226+1122693+0,1,
124,124,,,246070224607167+1126527+0,246070224607227+1122693+0,1,
124,124,,,246069624606961+1126529+0,246069524606961+1122692+0,1,
124,124,,,246066724606677+1126531+0,246066724606737+1122699+0,1,
124,124,,,246066724606747+1126549+0,246067424606747+1122708+0,1,
124,124,,,246067724606773+1126552+0,246067724606773+1122710+0,1,
124,124,,,246068024608136+1126553+0,246070124607016+1122711+0,1,
124,124,,,246069524606957+1126555+0,246069524606967+1122710+0,1,
124,124,,,246067024606703+1126635+0,246067024606703+1122606+0,1,
124,124,,,246068124606887+1126639+0,246068124606947+1122608+0,1,
124,124,,,246066724606677+1126670+0,246066724606737+1122631+0,1,
124,124,,,246068024608136+1126675+0,246068024606806+1122634+0,1,
124,124,,,246068024608136+1126675+0,246070124607016+1122634+0,1,
124,124,,,246068024608136+1126718+0,246070124607016+1122659+0,1,
124,124,,,246068024608136+1126756+0,246068124606946+1122677+0,1,
124,124,,,246068024608136+1126756+0,246070124607016+1122677+0,1,
124,124,,,246068024608136+1126756+0,246070224607226+1122677+0,1,
124,124,,,246073024608077+1126757+0,246073024608137+1122677+0,1,
124,124,,,246066724606677+1126770+0,246066724606737+1122690+0,1,
124,124,,,246067724606773+1126773+0,246067724606773+1122692+0,1,
124,124,,,246069524606957+1126776+0,246069524606967+1122692+0,1,
124,124,,,246066624606736+1126789+0,246066624606666+1122699+0,1,
124,124,,,246068024608136+1126794+0,246072924607296+1122702+0,1,
124,124,,,246068124606887+1126795+0,246068124606947+1122702+0,1,
124,124,,,246068024608136+1126804+0,246068124606946+1122711+0,1,
124,124,,,246068024608136+1126804+0,246072924607296+1122711+0,1,
124,124,,,246070224607167+1126805+0,246070224607227+1122711+0,1,
124,124,,,246068024608136+1126822+0,246072924607296+1122720+0,1,
131,131,,,246067624606784+1128331+0,246067824606784+1119048+0,1,
131,131,,,246073124608114+1128331+0,246073124608114+1119048+0,1,
131,131,,,246066824606711+1128339+0,246066824606721+1119060+0,1,
131,131,,,246067524606751+1128342+0,246067524606791+1119059+0,1,
131,131,,,246070324607203+1128344+0,246070324607213+1119059+0,1,
131,131,,,246067924608125+1128345+0,246067524606795+1119059+0,1,
131,131,,,246067924608125+1128345+0,246069724607005+1119059+0,1,
131,131,,,246066824606681+1128398+0,246066824606722+1119126+0,1,
131,131,,,246067124606714+1128400+0,246066824606725+1119126+0,1,
131,131,,,246073124608112+1128404+0,246073124608113+1119127+0,1,
131,131,,,246067924608125+1128405+0,246073624608136+1122864+0,1,
131,131,,,246066824606711+1128288+1,246066824606721+1119069+0,1,
131,131,,,246066824606712+1128288+1,246066824606722+1119069+0,1,
131,131,,,246073124608113+1128292+1,246073124608113+1119070+0,1,
131,131,,,246069724607064+1118554+1,246069724606994+1119070+0,1,
131,131,,,246069724607064+1118554+1,246070324607204+1119070+0,1,
131,131,,,246070324607031+1118555+1,246070324607201+1119070+0,1,
131,131,,,246068224606924+1118728+1,246068224606934+1119105+0,1,
131,131,,,246072324607237+1121986+0,246072324607247+1122799+0,1,
131,131,,,246068224606921+1118258+0,246068224606931+1119032+0,1,
131,131,,,246073124608113+1118258+0,246073124608123+1119032+0,1,
131,131,,,246069724607062+1118730+1,246069724607002+1119105+0,1,
131,131,,,246069724607063+1118730+1,246069724607003+1119105+0,1,
131,131,,,246073124608111+1118374+1,246073124608121+1119024+0,1,
131,131,,,246073124608114+1118374+1,246073124608124+1119024+0,1,
131,131,,,246067924608125+1118375+1,246067824606795+1119024+0,1,
131,131,,,246066824606721+1118400+1,246066824606721+1119031+0,1,
131,131,,,246068224606921+1118402+1,246068224606931+1119030+0,1,
131,131,,,246070324607204+1118402+1,246070324607214+1119030+0,1,
131,131,,,246073124608111+1118402+1,246073124608121+1119030+0,1,
131,131,,,246067924608125+1118403+1,246069724607005+1119030+0,1,
131,131,,,246073024608077+1122172+0,246073024608137+1122822+0,1,
131,131,,,246069524606957+1122173+0,246069524606967+1122821+0,1,
131,131,,,246072324607237+1122173+0,246072324607247+1122821+0,1,
131,131,,,246066524606655+1118546+1,246066524606655+1119068+0,1,
131,131,,,246067524606751+1118550+1,246067524606791+1119068+0,1,
131,131,,,246068224606921+1118552+1,246068224606921+1119070+0,1,
131,131,,,246068224606922+1118552+1,246068224606922+1119070+0,1,
131,131,,,246073124608113+1118552+1,246073124608113+1119070+0,1,
131,131,,,246067924608125+1118553+1,246068624608125+1119068+0,1,
131,131,,,246073024608077+1122409+0,246073024608137+1122857+0,1,
131,131,,,246066524606655+1127965+0,246066524606655+1119042+0,1,
131,131,,,246069724606993+1127970+0,246069724607003+1119042+0,1,
131,131,,,246070324607201+1127970+0,246070324607211+1119042+0,1,
131,131,,,246067924608125+1127971+0,246068224606935+1119042+0,1,
131,131,,,246067324606736+1126672+0,246066724606736+1122806+0,1,
131,131,,,246066624606736+1126789+0,246066724606736+1122835+0,1,
131,131,,,246068024608136+1126794+0,246070124607016+1122838+0,1,
131,131,,,246073024608077+1126795+0,246073024608137+1122838+0,1,
131,131,,,246067924608125+1128293+1,246068624608125+1119068+0,1,
131,131,,,246066524606655+1128325+0,246066524606655+1119044+0,1,
131,131,,,246069724606992+1128331+0,246069724606992+1119048+0,1,
131,131,,,246072524607274+1128331+0,246072524607274+1119048+0,1,
131,131,,,246073124608113+1128331+0,246073124608113+1119048+0,1,
131,131,,,246073124608112+1128344+0,246073124608122+1119059+0,1,
131,131,,,246067924608125+1128345+0,246073124608125+1119059+0,1,
131,131,,,246067524606751+1128402+0,246067524606792+1119125+0,1,
131,131,,,246069724606994+1128404+0,246068624608125+1119125+0,1,
131,131,,,246072524607274+1128404+0,246068624608125+1119125+0,1,
131,131,,,246067924608125+1128405+0,246067724606806+1122864+0,1,
131,131,,,246067924608125+1128405+0,246069524607016+1122864+0,1,
131,131,,,246067924608125+1128405+0,246072324607296+1122864+0,1,
131,131,,,246069724606994+1128292+1,246069724606994+1119070+0,1,
131,131,,,246072524607272+1128292+1,246072524607272+1119070+0,1,
131,131,,,246073124608111+1128292+1,246073124608111+1119070+0,1,
131,131,,,246069724607062+1118554+1,246069724606992+1119070+0,1,
131,131,,,246069624606961+1122465+0,246069724606992+1119127+0,1,
131,131,,,246066824606712+1118724+1,246066824606722+1119106+0,1,
131,131,,,246067624606762+1118727+1,246067524606762+1119107+0,1,
131,131,,,246071024607202+1118728+1,246070324607212+1119105+0,1,
131,131,,,246071024607203+1118728+1,246070324607213+1119105+0,1,
131,131,,,246072524607274+1118728+1,246072524607284+1119105+0,1,
131,131,,,246067924608125+1118729+1,246068224606935+1119105+0,1,
131,131,,,246067724606773+1121983+0,246067724606773+1122799+0,1,
131,131,,,246068024608136+1121984+0,246070224607226+1122800+0,1,
131,131,,,246068024608136+1121984+0,246072924607296+1122800+0,1,
131,131,,,246068024608136+1121984+0,246073024608136+1122800+0,1,
131,131,,,246066824606721+1118255+0,246066824606721+1119033+0,1,
131,131,,,246066824606722+1118255+0,246066824606722+1119033+0,1,
131,131,,,246068224606924+1118258+0,246068224606934+1119032+0,1,
131,131,,,246069724606993+1118258+0,246069724607003+1119032+0,1,
