shape_id,distance
406538,58.98921940555775
7701,57.60358693982929
511005,23.08637013281138
7201,66.56696212102685
7203,47.14801534531306
7205,31.729942753594113
6701,54.09204011107962
531004,41.42920773060691
531005,40.17699917419894
5701,53.25228122853797
701005,53.25228122853794
701006,54.09204011107961
701007,57.60358693982921
5201,62.20678954237952
5203,42.78784276666572
5205,27.369770174946776
5720,18.202011020238245
5223,18.208552980703217
5226,28.688980516941886
5228,30.136755988350973
401005,15.152774673817973
401007,19.50408038510929
4720,19.45421957664621
7801,23.33138021335067
7300,33.437572361105
720005,18.202011020238263
7302,26.75726425895641
4228,31.388964544758966
228004,31.388964544759006
228005,30.136755988351048
5801,18.980074502059345
505005,34.4808542126608
505007,38.85522071136286
5300,29.08626664981369
5302,22.405958547665115
5815,18.885644603865284
5323,34.95671869737925
205005,27.36977017494677
4815,20.137853160273238
5327,53.36723536944755
205007,31.729942753594106
226004,29.941189073349904
226005,28.688980516941946
4327,54.6194439258555
417004,34.55265195205465
801005,18.980074502059363
417005,33.30044339564668
801007,23.331380213350677
203005,42.787842766665705
203007,47.14801534531303
501005,56.62877958742606
501007,61.00314608612812
5401,15.152774673817992
223005,18.208552980703253
5411,20.07175744130407
538406,58.989219405557805
5417,33.30044339564669
201005,62.20678954237946
201007,66.56696212102679
4411,21.323965997712026
4417,34.55265195205464
7501,61.00314608612819
7505,38.85522071136284
327004,54.619443925855464
327005,53.36723536944749
411004,21.323965997712012
411005,20.071757441304054
5501,56.628779587426074
5505,34.48085421266073
5001,9.585019035467251
5516,16.15262386634431
538004,57.53479242508867
538005,56.282583868680696
5531,40.1769991741989
815005,18.8856446038653
5538,56.282583868680646
516005,16.152623866344307
4531,41.42920773060683
302005,22.405958547665126
4538,57.534792425088575
323005,34.956718697379195
531406,42.88363471107605
407005,12.212440481718298
300005,29.086266649813677
300007,33.43757236110499
1005,9.585019035467234
