stop_id,stop_code,stop_name,stop_desc,platform_code,platform_name,stop_lat,stop_lon,zone_id,stop_address,stop_url,level_id,location_type,parent_station,wheelchair_boarding,municipality,on_street,at_street,vehicle_type,station_id_additional
9070056,,Beachmont - Bennington St @ Winthrop Ave,Beachmont - Blue Line Wonderland Shuttle - Bennington St @ Winthrop Ave,,Wonderland Shuttle,42.397243,-70.991903,,,,,0,,1,Revere,Bennington Street,Winthrop Avenue,3.0,[]
9070057,,Revere Beach - Beach St opp Kimball Ave,Revere Beach - Blue Line Southbound Shuttle - Beach St opp Kimball Ave,,Southbound Shuttle,42.408469,-70.992724,,,,,0,,1,Revere,Beach Street,Kimball Avenue,3.0,[]
9070058,,Revere Beach - Beach St @ Kimball Ave,Revere Beach - Blue Line Wonderland Shuttle - Beach St @ Kimball Ave,,Wonderland Shuttle,42.40858,-70.992596,,,,,0,,1,Revere,Beach Street,Kimball Avenue,3.0,[]
9070065,,Porter - Massachusetts Avenue @ Mount Vernon St,Porter - Red Line Ashmont/Braintree Shuttle - Massachusetts Avenue @ Mount Vernon St,,Ashmont/Braintree Shuttle,42.38758,-71.11934,,,,,0,,1,Cambridge,Massachusetts Avenue,Mount Vernon Street,3.0,[]
9070068,,Harvard - Massachusetts Ave opp Linden St,Central - Red Line Alewife Shuttle - Massachusetts Ave opp Linden St,,Alewife Shuttle,42.37289,-71.11677,,,,,0,,1,Cambridge,Massachusetts Avenue,Linden Street,3.0,[]
9070070,,Central - Massachusetts Ave opp Pearl St,Central - Red Line Alewife Shuttle - Massachusetts Ave opp Pearl St,,Alewife Shuttle,42.36472,-71.10237,,,,,0,,1,Cambridge,Massachusetts Avenue,Pearl Street,3.0,[]
9070071,,Kendall/MIT - Main St opp Dock St,Kendall/MIT - Red Line Shuttle - Main St opp Dock St,,Red Line Shuttle,42.362584,-71.087137,,,,,0,,1,Cambridge,Main Street,Dock Street,3.0,[]
9070072,,Harvard - Brattle St @ Palmer St,Harvard - Red Line Shuttle - Brattle St @ Palmer St,,Red Line Shuttle,42.373396,-71.1202,,,,,0,,1,Cambridge,Brattle Street,Palmer Street,3.0,[]
9070073,,Charles/MGH - Cambridge St @ Lindall Pl,Charles/MGH - Red Line Ashmont/Braintree Shuttle - Cambridge St @ Lindall Pl,,Ashmont/Braintree Shuttle,42.361018,-71.069163,,,,,0,,1,Boston,Cambridge Street,Lindall Place,3.0,[]
9070074,,Charles/MGH - 325 Cambridge St,Charles/MGH - Red Line Alewife Shuttle - 325 Cambridge St,,Alewife Shuttle,42.361245,-71.069722,,,,,0,,1,Boston,Cambridge Street,,3.0,[]
9070076,,Park Street - Tremont St @ Winter St,Park Street - Red Line Shuttle - Tremont St @ Winter St,,Red Line Shuttle,42.356164,-71.062487,,,,,0,,1,Boston,Tremont Street,Winter Street,3.0,[]
9070079,,South Station - Summer St @ Surface Rd,South Station - Red Line Ashmont/Braintree Shuttle - Summer St @ Surface Rd,,Ashmont/Braintree Shuttle,42.353003,-71.05661,,,,,0,,1,Boston,Summer Street,John F. Fitzgerald Surface Road,3.0,[]
9070080,,Downtown Crossing - Franklin St @ Washington St,Downtown Crossing - Red Line Shuttle - Franklin St @ Washington St,,Red Line Shuttle,42.35627,-71.05933,,,,,0,,1,Boston,Franklin Street,Washington Street,3.0,[]
9070083,,Andrew - Dorchester Ave @ Dexter St,Andrew - Red Line Ashmont/Braintree Shuttle - Dorchester Ave @ Dexter St,,Ashmont/Braintree Shuttle,42.330445,-71.057042,,,,,0,,1,Boston,Dorchester Avenue,Dexter Street,3.0,[]
9070101,,Quincy Center - 1259 Hancock St,Quincy Center - Red Line Braintree Suttle - 1259 Hancock St,,Braintree Shuttle,42.251786,-71.003876,,,,,0,,1,Quincy,Hancock Street,,3.0,[]
9070107,,Boston College - Commonwealth Ave @ Lake St,Boston College - Green Line Shuttle - Commonwealth Ave @ Lake St,,Green Line Shuttle,42.33981,-71.16641,,,,,0,,1,Boston,Commonwealth Avenue,Lake Street,3.0,[]
9070110,,South Street - Commonwealth Ave opp South St,South Street - Green Line Park Street & North Shuttle - Commonwealth Ave opp South St,,Park Street & North Shuttle,42.339477,-71.157805,,,,,0,,1,Boston,Commonwealth Avenue,South Street,3.0,[]
9070111,,South Street - Commonwealth Ave @ South St,South Street - Green Line Boston College Shuttle,,Boston College Shuttle - Commonwealth Ave opp South St,42.339669,-71.157486,,,,,0,,1,Boston,Commonwealth Avenue,South Street,3.0,[]
9070112,,Chestnut Hill Avenue - Commonwealth Ave @ Chestnut Hill Ave,Chestnut Hill Avenue - Green Line Park Street & North Shuttle,,Park Street & North Shuttle,42.33802,-71.15411,,,,,0,,1,Boston,Commonwealth Avenue,Chestnut Hill Avenue,3.0,"""['9070113']"""
9070114,,Chiswick Road - Commonwealth Ave @ Chiswick Rd,Chiswick Road - Green Line Park Street & North Shuttle - Commonwealth Ave @ Chiswick Rd,,Park Street & North Shuttle,42.340378,-71.150962,,,,,0,,1,Boston,Commonwealth Avenue,Chiswick Road,3.0,"""['9070115']"""
