shape_id,distance
EB92ADDEW,71.24363127918501
1C9177A1W,36.79835873064849
EB92ADDE,71.24363127918512
DF671E6C,61.35538488252412
C905AE44W,18.82641837681182
3B0D077A,34.2382320717937
1CDF3AB7,87.05135263591423
724A9954,49.11580412550022
119ED8FBW,58.37618023194712
87AEE1EDW,42.85100070042867
09646F9B,25.22306097119012
DCCDE88C,91.45071740485884
54C9D02AW,73.5625504915636
EBC24828,36.31587866150909
88D56B42,61.79539022348065
38E56A97W,29.37625607076132
C45C3C8FW,36.9811609219506
84C8040BW,35.964514710464265
BBA47E8EW,34.21092122427975
C45C3C8F,36.98116092195054
C5955902W,81.25462107016605
DF671E6CW,61.35538488252424
4FA72919W,72.1017758254748
4687B150,118.52499053658019
C905AE44,18.826418376811837
7A51E605,27.734889807321874
E1567DD0W,186.5785133539553
DE591684W,25.14758376450954
5E489136,17.375022585542663
7703FCECW,33.13021795916833
4FA72919,72.1017758254749
FBDED0B3,37.964683931200184
E1F5E47FW,46.36735380843863
6F8FDD4AW,31.97417365042427
4BEEF5BFW,31.650198272778304
5AA7B37A,51.87556803335936
A1D86BDAW,95.64669326045559
76789C63,14.859961870139717
DE60969AW,31.20603448873272
457A40DCW,42.18571843998717
0EA08BA1,45.262066207040625
724A9954W,49.11580412550022
8BBA541AW,51.810888221207996
2CFE6B24,52.82047502467283
119ED8FB,58.376180231947146
DECD0CE9,36.54427034124974
DECD0CE9W,36.5442703412497
6B58EDF0,80.58933880972458
9AE1B4A5W,39.525926482613386
436E0248,18.040304845984114
857C5943W,55.8154572804457
09646F9BW,25.22306097119011
D895985AW,35.69394513384003
4687B150W,118.52499053658018
6503B9AB,77.53983330269963
901F9009W,52.69452284801657
2C29C908W,100.32434486185723
03FFAF24W,171.62893654351572
C85CC273,59.235263564625924
6F8FDD4A,31.974173650424262
42243F91,39.98964799288708
91BE652D,59.041462492388604
6663602CW,24.45492180949856
6B58EDF0W,80.58933880972455
A3EBB8CEW,36.359227394281504
A6CFAE20W,34.87620348472121
9AE1B4A5,39.5259264826133
A8F61878,62.460672483922096
E1F5E47F,46.3673538084386
830EA221W,39.301308171737105
7A51E605W,27.734889807321846
1EFB3B6DW,40.63121408401138
5D287D06,189.8295822182386
BBA47E8E,34.210921224279765
4BEEF5BF,31.650198272778347
77C0EF3AW,36.29691704750022
9D7E0462W,48.675798784543744
42243F91W,39.98964799288702
91BE652DW,59.04146249238861
68EA9362W,45.702071547997136
EBC24828W,36.31587866150913
1A411A78,54.29784506256603
C815405FW,78.02861585822308
1EFB3B6D,40.63121408401126
68EA9362,45.70207154799716
1B63AE37,47.652761971696954
5556C818W,34.56533491096662
6663602C,24.454921809498554
88D56B42W,61.79539022348072
FBDED0B3W,37.96468393120019
DE60969A,31.206034488732698
03FFAF24,171.6289365435158
DCCDE88CW,91.45071740485866
9048A345W,37.79134012290953
FAB78717W,115.2739216722967
0EA08BA1W,45.26206620704064
DF79570E,56.07154388895623
4C209B4E,92.39562439617234
CC742A90,44.59678394659916
A1D86BDA,95.64669326045572
3AF9F7BC,33.755752002654376
D895985A,35.69394513383998
5AA7B37AW,51.87556803335928
4C209B4EW,92.39562439617211
6503B9ABW,77.53983330269952
DF79570EW,56.07154388895621
0D7A627BW,34.68042069011624
76789C63W,14.85996187013971
6167D1C4,185.63360636264167
2C29C908,100.32434486185741
901F9009,52.69452284801667
54C9D02A,73.56255049156351
3AF9F7BCW,33.75575200265437
280AD1DB,52.9103009270834
4F768E3B,117.37379980559804
878A640B,38.86064422217186
9D7E0462,48.67579878454369
701CC182,40.934602534632546
A3EBB8CE,36.359227394281426
A8F61878W,62.46067248392222
CE41583F,72.1955615424417
C5955902,81.25462107016601
C47E4DA6W,55.957458843704316
077BA7EAW,147.23499030136756
A6CFAE20,34.87620348472122
C85CC273W,59.235263564625996
878A640BW,38.8606442221719
4BD1FCF2,36.74118151288236
C47E4DA6,55.95745884370433
2CFE6B24W,52.82047502467274
