from_stop_id,to_stop_id,from_route_id,to_route_id,from_trip_id,to_trip_id,transfer_type,min_transfer_time
33,33,,,246072524607272+1096804+1,246072524607272+1096465+1,1,
33,33,,,246066824606721+1096806+1,246066824606711+1096467+1,1,
33,33,,,246067824606795+1096816+1,246067924608125+1096474+1,1,
33,33,,,246068224606931+1096816+1,246068224606921+1096473+1,1,
33,33,,,246070324607212+1096818+1,246069724607062+1096473+1,1,
33,33,,,246070324607214+1096818+1,246071024607204+1096473+1,1,
33,33,,,246072524607272+1096819+1,246072524607272+1096473+1,1,
33,33,,,246070324607203+1096821+1,246071024607203+1096473+1,1,
33,33,,,246070324607204+1096821+1,246071024607204+1096473+1,1,
33,33,,,246071024607203+1097416+0,246070324607203+1096658+0,1,
33,33,,,246072524607272+1097416+0,246072524607272+1096658+0,1,
33,33,,,246066824606721+1097417+0,246066824606711+1096660+0,1,
33,33,,,246069724607063+1097420+0,246070324607203+1096658+0,1,
33,33,,,246065824606655+1097444+0,246065824606655+1096662+0,1,
33,33,,,246067824606784+1096824+1,246067824606784+1096479+1,1,
33,33,,,246068224606923+1096824+1,246068224606923+1096479+1,1,
33,33,,,246071024607201+1096824+1,246070324607201+1096485+1,1,
33,33,,,246072524607274+1096824+1,246072524607274+1096479+1,1,
33,33,,,246073124608111+1096824+1,246073124608111+1096479+1,1,
33,33,,,246068224606921+1096836+1,246068224606921+1096503+1,1,
33,33,,,246068224606922+1096836+1,246068224606922+1096503+1,1,
33,33,,,246066824606711+1096838+1,246066824606711+1096505+1,1,
33,33,,,246066824606712+1096838+1,246066824606712+1096505+1,1,
33,33,,,246066124606642+1096846+1,246066124606642+1096515+1,1,
33,33,,,246072524607274+1096846+1,246072524607274+1096515+1,1,
33,33,,,246066824606714+1096848+1,246066824606724+1096517+1,1,
33,33,,,246067224606725+1096849+1,246066824606725+1096517+1,1,
33,33,,,246070224607167+1097480+0,246070224607167+1096970+0,1,
33,33,,,246073024608077+1097480+0,246073024608077+1096970+0,1,
33,33,,,246067024606773+1097496+0,246067024606773+1096989+0,1,
33,33,,,246068124606887+1097499+0,246068124606887+1096991+0,1,
33,33,,,246069524606957+1097516+0,246069524606957+1097014+0,1,
33,33,,,246066124606641+1097526+0,246066124606641+1096668+0,1,
33,33,,,246066124606643+1097526+0,246066124606643+1096668+0,1,
33,33,,,246068224606923+1097526+0,246068224606923+1096668+0,1,
33,33,,,246071024607203+1097526+0,246070324607203+1096668+0,1,
33,33,,,246072524607272+1097526+0,246072524607272+1096668+0,1,
33,33,,,246072524607274+1097526+0,246072524607274+1096668+0,1,
33,33,,,246073124608111+1097526+0,246073124608111+1096668+0,1,
33,33,,,246069724607064+1097530+0,246070324607204+1096668+0,1,
33,33,,,246065924606666+1097532+0,246065924606736+1097034+0,1,
33,33,,,246070224607167+1097538+0,246070224607167+1097038+0,1,
33,33,,,246065724606574+1096856+0,246065724606574+1093952+0,1,
33,33,,,246066124606643+1096856+0,246066124606643+1093952+0,1,
33,33,,,246065824606655+1096857+0,246065824608125+1093953+0,1,
33,33,,,246067524606792+1096857+0,246067624606762+1093955+0,1,
33,33,,,246067524606795+1096857+0,246065824608125+1093953+0,1,
33,33,,,246069724607062+1096860+0,246070324607202+1093952+0,1,
33,33,,,246069724607063+1096860+0,246070324607203+1093952+0,1,
33,33,,,246069724607064+1096860+0,246070324607204+1093952+0,1,
33,33,,,246069724606994+1096862+0,246069724607064+1096531+0,1,
33,33,,,246072524607273+1096862+0,246072524607273+1096531+0,1,
33,33,,,246070324607201+1096865+0,246071024607201+1096531+0,1,
33,33,,,246068124606887+1097581+0,246068124606887+1097093+0,1,
33,33,,,246066024606747+1097596+0,246066024606677+1097118+0,1,
33,33,,,246068024608136+1097598+0,246068024608136+1097121+0,1,
33,33,,,246067024606773+1097610+0,246067024606773+1097147+0,1,
33,33,,,246068024608136+1097612+0,246068024608136+1097148+0,1,
33,33,,,246073024608077+1097613+0,246073024608077+1097149+0,1,
33,33,,,246069624606961+1097615+0,246069624606961+1097151+0,1,
33,33,,,246072324607237+1097631+0,246072324607237+1097184+0,1,
33,33,,,246066024606747+1097647+0,246066024606747+1097209+0,1,
33,33,,,246067024606773+1097648+0,246067024606773+1097210+0,1,
33,33,,,246067024606773+1097679+0,246067024606773+1097238+0,1,
33,33,,,246072324607237+1097683+0,246072324607237+1097241+0,1,
33,33,,,246068024608136+1097705+0,246068024608136+1097271+0,1,
33,33,,,246069524606957+1097707+0,246069524606957+1097273+0,1,
33,33,,,246065924606736+1097716+0,246065924606666+1097296+0,1,
33,33,,,246066124606655+1096870+0,246065824606655+1096548+0,1,
33,33,,,246066824606795+1096871+0,246067924608125+1096548+0,1,
33,33,,,246068224606935+1096871+0,246067924608125+1096548+0,1,
33,33,,,246072524607284+1096871+0,246072524607274+1096547+0,1,
33,33,,,246070324607212+1096872+0,246069724607062+1096547+0,1,
33,33,,,246070324607213+1096872+0,246069724607063+1096547+0,1,
33,33,,,246066124606641+1096879+0,246066124606641+1096555+0,1,
33,33,,,246069724606992+1096879+0,246069724607062+1096555+0,1,
33,33,,,246073124608112+1096879+0,246073124608112+1096555+0,1,
33,33,,,246065824608125+1096880+0,246065824606655+1096556+0,1,
33,33,,,246070324607203+1096882+0,246071024607203+1096555+0,1,
33,33,,,246066124606643+1096890+0,246066124606643+1096569+0,1,
33,33,,,246072524607272+1096890+0,246072524607272+1096569+0,1,
33,33,,,246065824608125+1096891+0,246065824606655+1096570+0,1,
33,33,,,246066824606712+1096892+0,246066824606712+1096571+0,1,
33,33,,,246065724606574+1096894+0,246065724606574+1096585+0,1,
33,33,,,246066124606641+1096894+0,246066124606641+1096585+0,1,
33,33,,,246067824606784+1096894+0,246067824606784+1096585+0,1,
33,33,,,246068224606923+1096894+0,246068224606923+1096585+0,1,
33,33,,,246069724606994+1096894+0,246069724606994+1096585+0,1,
33,33,,,246068124606887+1097721+0,246068124606887+1097301+0,1,
33,33,,,246066124606651+1097733+0,246066124606641+1096682+0,1,
33,33,,,246068224606934+1097734+0,246068224606924+1096682+0,1,
33,33,,,246068224606935+1097734+0,246065824608125+1096683+0,1,
33,33,,,246069724607003+1097734+0,246069724606993+1096682+0,1,
33,33,,,246072524607285+1097734+0,246065824608125+1096683+0,1,
33,33,,,246073124608123+1097734+0,246073124608113+1096682+0,1,
33,33,,,246073124608124+1097734+0,246073124608114+1096682+0,1,
33,33,,,246068024608136+1097739+0,246068024608136+1097334+0,1,
33,33,,,246067024606773+1097751+0,246067024606703+1097359+0,1,
33,33,,,246068024608136+1097767+0,246068024608136+1097383+0,1,
33,33,,,246068124606887+1097768+0,246068124606887+1097384+0,1,
33,33,,,246069524606957+1097769+0,246069524606957+1097385+0,1,
33,33,,,246072324607237+1097769+0,246072324607237+1097385+0,1,
33,33,,,246070224607167+1097770+0,246070224607167+1097384+0,1,
33,33,,,246065924606666+1097780+0,246065924606666+1097402+0,1,
33,33,,,246066024606677+1097781+0,246066024606677+1097403+0,1,
33,33,,,246067024606773+1097782+0,246067024606773+1097404+0,1,
33,33,,,246067324606736+1097783+0,246067324606736+1097405+0,1,
33,33,,,246069524606957+1097787+0,246069524606957+1097409+0,1,
33,33,,,246072324607237+1097793+0,246072324607237+1097415+0,1,
33,33,,,246066824606714+1096896+0,246066824606714+1096587+0,1,
33,33,,,246067824606784+1096907+0,246067824606784+1096598+0,1,
33,33,,,246068224606922+1096907+0,246068224606922+1096598+0,1,
33,33,,,246068224606923+1096907+0,246068224606923+1096598+0,1,
33,33,,,246072524607274+1096907+0,246072524607274+1096598+0,1,
33,33,,,246066124606641+1096915+0,246066124606641+1096620+0,1,
33,33,,,246071024607203+1096915+0,246071024607203+1096620+0,1,
33,33,,,246071024607204+1096915+0,246071024607204+1096620+0,1,
33,33,,,246073124608111+1096915+0,246073124608111+1096620+0,1,
33,33,,,246072424607241+1097809+0,246068324608112+1096736+0,1,
33,33,,,246066124606644+1097810+0,246066124606644+1096697+0,1,
33,33,,,246071024607203+1097810+0,246070324607203+1096697+0,1,
33,33,,,246066124606644+1097820+0,246066124606644+1096707+0,1,
33,33,,,246072524607274+1097820+0,246072524607274+1096707+0,1,
33,33,,,246065824608125+1097821+0,246065824608125+1096708+0,1,
33,33,,,246066824606714+1097822+0,246066824606714+1096709+0,1,
33,33,,,246069724606994+1097826+0,246069724606994+1096714+0,1,
33,33,,,246070324607203+1097826+0,246070324607203+1096714+0,1,
33,33,,,246073124608113+1097826+0,246073124608113+1096714+0,1,
33,33,,,246065724606574+1097835+0,246065724606574+1096724+0,1,
33,33,,,246066124606643+1097835+0,246066124606643+1096724+0,1,
33,33,,,246072524607272+1097835+0,246072524607272+1096724+0,1,
33,33,,,246073124608114+1097835+0,246073124608114+1096724+0,1,
33,33,,,246066824606791+1097845+0,246066924606722+1096740+0,1,
33,33,,,246072524607282+1097846+0,246068324608113+1096736+0,1,
33,33,,,246066124606643+1097172+0,246066124606643+1096636+0,1,
33,33,,,246066124606644+1097172+0,246066124606644+1096636+0,1,
33,33,,,246068224606921+1097172+0,246068224606921+1096636+0,1,
33,33,,,246073124608111+1097172+0,246073124608111+1096636+0,1,
33,33,,,246069724607064+1097177+0,246069724607064+1096636+0,1,
33,33,,,246066124606644+1096755+1,246066124606654+1096391+1,1,
33,33,,,246068224606921+1096755+1,246068224606931+1096391+1,1,
33,33,,,246069724606992+1096755+1,246069724607002+1096391+1,1,
33,33,,,246065824606655+1096756+1,246065724606585+1096391+1,1,
33,33,,,246065724606585+1096765+1,246065824606655+1096395+1,1,
33,33,,,246066124606651+1096765+1,246066124606641+1096394+1,1,
33,33,,,246066824606792+1096766+1,246066824606722+1096395+1,1,
33,33,,,246070324607211+1096766+1,246070324607201+1096394+1,1,
33,33,,,246070324607213+1096766+1,246070324607203+1096394+1,1,
33,33,,,246073124608125+1096766+1,246068624608125+1096395+1,1,
33,33,,,246066824606795+1096766+1,246067524606795+1096401+1,1,
33,33,,,246068224606931+1096766+1,246068224606921+1096400+1,1,
33,33,,,246068224606933+1096766+1,246068224606923+1096400+1,1,
33,33,,,246069724607002+1096766+1,246069724606992+1096400+1,1,
33,33,,,246072524607282+1096766+1,246072524607272+1096400+1,1,
33,33,,,246065824606655+1097325+0,246065824606655+1096647+0,1,
33,33,,,246065724606574+1096773+1,246065724606584+1096409+1,1,
33,33,,,246067824606784+1096773+1,246066824606794+1096409+1,1,
33,33,,,246069724606993+1096773+1,246069724607003+1096409+1,1,
33,33,,,246070324607203+1096773+1,246070324607213+1096409+1,1,
33,33,,,246065824608125+1096774+1,246068224606935+1096409+1,1,
33,33,,,246065824608125+1096774+1,246072524607285+1096409+1,1,
33,33,,,246068224606922+1096777+1,246068224606932+1096447+1,1,
33,33,,,246066824606714+1096779+1,246066824606724+1096448+1,1,
33,33,,,246067224606725+1096780+1,246066824606725+1096448+1,1,
33,33,,,246066124606641+1096804+1,246066124606641+1096465+1,1,
33,33,,,246068224606924+1096804+1,246068224606924+1096465+1,1,
33,33,,,246069724606994+1096804+1,246069724606994+1096465+1,1,
33,33,,,246073124608112+1096804+1,246073124608112+1096465+1,1,
33,33,,,246066824606724+1096806+1,246066824606714+1096467+1,1,
33,33,,,246066824606725+1096806+1,246067224606725+1096468+1,1,
33,33,,,246066124606651+1096816+1,246066124606641+1096473+1,1,
33,33,,,246072524607282+1096816+1,246072524607272+1096473+1,1,
33,33,,,246072524607283+1096816+1,246072524607273+1096473+1,1,
33,33,,,246070324607214+1096818+1,246069724607064+1096473+1,1,
33,33,,,246070324607211+1096818+1,246071024607201+1096473+1,1,
33,33,,,246068224606921+1096819+1,246068224606921+1096473+1,1,
33,33,,,246072524607273+1096819+1,246072524607273+1096473+1,1,
33,33,,,246070324607201+1096821+1,246070324607031+1096478+1,1,
33,33,,,246070324607201+1096821+1,246071024607201+1096473+1,1,
33,33,,,246067824606784+1097416+0,246067824606784+1096658+0,1,
33,33,,,246068224606922+1097416+0,246068224606922+1096658+0,1,
33,33,,,246068624608125+1097417+0,246065824608125+1096659+0,1,
33,33,,,246069724607062+1097420+0,246069724606992+1096658+0,1,
33,33,,,246069724607063+1097420+0,246069724606993+1096658+0,1,
33,33,,,246071024607201+1097443+0,246071024607201+1096661+0,1,
33,33,,,246071024607202+1097443+0,246071024607202+1096661+0,1,
33,33,,,246072524607272+1097443+0,246072524607272+1096661+0,1,
33,33,,,246073124608114+1097443+0,246073124608114+1096661+0,1,
33,33,,,246066824606722+1097445+0,246066824606722+1096663+0,1,
33,33,,,246066824606725+1097445+0,246066824606725+1096663+0,1,
33,33,,,246067924608125+1097446+0,246070324607075+1096663+0,1,
33,33,,,246069724607063+1097447+0,246069724607063+1096661+0,1,
33,33,,,246072524607272+1096824+1,246072524607272+1096479+1,1,
33,33,,,246072524607273+1096824+1,246072524607273+1096479+1,1,
33,33,,,246066824606712+1096826+1,246066824606712+1096481+1,1,
33,33,,,246070324607031+1096831+1,246070324607201+1096485+1,1,
33,33,,,246072524607274+1096836+1,246072524607274+1096503+1,1,
33,33,,,246067524606751+1096838+1,246067524606751+1096505+1,1,
33,33,,,246069724607062+1096840+1,246070324607202+1096503+1,1,
33,33,,,246066124606643+1096846+1,246066124606643+1096515+1,1,
33,33,,,246071024607201+1096846+1,246071024607201+1096515+1,1,
33,33,,,246071024607202+1096846+1,246071024607202+1096515+1,1,
33,33,,,246068124606887+1097480+0,246068124606887+1096970+0,1,
33,33,,,246067424606747+1097497+0,246066024606747+1096988+0,1,
33,33,,,246073024608077+1097499+0,246073024608077+1096991+0,1,
33,33,,,246066024606747+1097511+0,246066024606607+1097009+0,1,
33,33,,,246067024606703+1097512+0,246067024606773+1097011+0,1,
33,33,,,246072424607241+1097513+0,246072424607241+1097015+0,1,
33,33,,,246070224607167+1097515+0,246070224607167+1097013+0,1,
33,33,,,246072324607237+1097516+0,246072324607237+1097014+0,1,
33,33,,,246065724606574+1097526+0,246065724606574+1096668+0,1,
33,33,,,246068224606921+1097526+0,246068224606921+1096668+0,1,
33,33,,,246073124608113+1097526+0,246073124608113+1096668+0,1,
33,33,,,246069724607064+1097530+0,246069724606994+1096668+0,1,
33,33,,,246066024606677+1097533+0,246066024606747+1097035+0,1,
33,33,,,246073024608077+1097538+0,246073024608077+1097038+0,1,
33,33,,,246072424607241+1097555+0,246072424607241+1097065+0,1,
33,33,,,246070224607167+1097558+0,246070224607167+1097063+0,1,
33,33,,,246073024608077+1097558+0,246073024608077+1097063+0,1,
33,33,,,246072524607274+1096856+0,246072524607274+1093952+0,1,
33,33,,,246066824606721+1096858+0,246066824606711+1093954+0,1,
33,33,,,246069724607063+1096860+0,246069724606993+1093952+0,1,
33,33,,,246069724606993+1096862+0,246069724607063+1096531+0,1,
33,33,,,246072524607272+1096862+0,246072524607272+1096531+0,1,
33,33,,,246065824608125+1096863+0,246065824606655+1096532+0,1,
33,33,,,246066824606712+1096864+0,246066824606722+1096533+0,1,
33,33,,,246069624606961+1097578+0,246069624606961+1097095+0,1,
33,33,,,246072324607237+1097582+0,246072324607237+1097094+0,1,
33,33,,,246066024606747+1097596+0,246067424606747+1097120+0,1,
33,33,,,246068124606887+1097613+0,246068124606887+1097149+0,1,
33,33,,,246065924606666+1097677+0,246065924606736+1097236+0,1,
33,33,,,246065924606666+1097701+0,246065924606736+1097268+0,1,
33,33,,,246068124606887+1097706+0,246068124606887+1097272+0,1,
33,33,,,246072324607237+1097707+0,246072324607237+1097273+0,1,
33,33,,,246065924606736+1097716+0,246067324606736+1097299+0,1,
33,33,,,246066124606651+1096870+0,246066124606641+1096547+0,1,
33,33,,,246066124606653+1096870+0,246066124606643+1096547+0,1,
33,33,,,246066124606654+1096870+0,246066124606644+1096547+0,1,
33,33,,,246066824606792+1096871+0,246066824606722+1096549+0,1,
33,33,,,246066824606795+1096871+0,246066824606725+1096549+0,1,
33,33,,,246072524607285+1096871+0,246067924608125+1096548+0,1,
33,33,,,246073124608122+1096871+0,246073124608112+1096547+0,1,
33,33,,,246073124608123+1096871+0,246073124608113+1096547+0,1,
33,33,,,246065724606574+1096879+0,246065724606574+1096555+0,1,
33,33,,,246066124606643+1096879+0,246066124606643+1096555+0,1,
33,33,,,246068224606921+1096879+0,246068224606921+1096555+0,1,
33,33,,,246068224606923+1096879+0,246068224606923+1096555+0,1,
33,33,,,246069724606994+1096879+0,246069724607064+1096555+0,1,
33,33,,,246073124608111+1096879+0,246073124608111+1096555+0,1,
33,33,,,246073124608113+1096879+0,246073124608113+1096555+0,1,
33,33,,,246065824608125+1096880+0,246066824606725+1096556+0,1,
33,33,,,246070324607201+1096882+0,246070324607031+1096558+0,1,
33,33,,,246070324607204+1096882+0,246069724607064+1096555+0,1,
33,33,,,246070324607202+1096882+0,246071024607202+1096555+0,1,
33,33,,,246066124606644+1096890+0,246066124606644+1096569+0,1,
33,33,,,246067824606784+1096890+0,246067824606784+1096569+0,1,
33,33,,,246068224606922+1096890+0,246068224606922+1096569+0,1,
33,33,,,246072524607274+1096890+0,246072524607274+1096569+0,1,
33,33,,,246067524606751+1096892+0,246067524606751+1096571+0,1,
33,33,,,246069724606993+1096894+0,246069724606993+1096585+0,1,
33,33,,,246065724606585+1097733+0,246065824608125+1096683+0,1,
33,33,,,246073124608121+1097734+0,246073124608111+1096682+0,1,
33,33,,,246073124608125+1097734+0,246065824608125+1096683+0,1,
33,33,,,246070324607215+1097735+0,246065824608125+1096683+0,1,
33,33,,,246065924606736+1097736+0,246065924606736+1097331+0,1,
33,33,,,246073024608077+1097740+0,246073024608077+1097335+0,1,
33,33,,,246072324607237+1097741+0,246072324607237+1097336+0,1,
33,33,,,246065924606736+1097749+0,246065924606736+1097357+0,1,
33,33,,,246068124606887+1097753+0,246068124606887+1097362+0,1,
33,33,,,246069524606957+1097754+0,246069524606957+1097363+0,1,
33,33,,,246066024606747+1097764+0,246067424606747+1097382+0,1,
33,33,,,246066824606711+1096896+0,246066824606711+1096587+0,1,
33,33,,,246066124606644+1096907+0,246066124606644+1096598+0,1,
33,33,,,246069724606992+1096907+0,246069724607062+1096598+0,1,
33,33,,,246073124608114+1096907+0,246073124608114+1096598+0,1,
33,33,,,246066824606724+1096909+0,246066824606714+1096600+0,1,
33,33,,,246070324607201+1096911+0,246070324607031+1096603+0,1,
33,33,,,246070324607202+1096911+0,246071024607202+1096598+0,1,
33,33,,,246065724606574+1096915+0,246065724606574+1096620+0,1,
33,33,,,246067824606784+1096915+0,246067824606784+1096620+0,1,
33,33,,,246068224606921+1096915+0,246068224606921+1096620+0,1,
33,33,,,246067524606751+1096917+0,246067524606751+1096622+0,1,
33,33,,,246067824606784+1097810+0,246067824606784+1096697+0,1,
33,33,,,246068224606921+1097810+0,246068224606921+1096697+0,1,
33,33,,,246068224606922+1097810+0,246068224606922+1096697+0,1,
33,33,,,246071024607201+1097810+0,246070324607201+1096697+0,1,
33,33,,,246073124608114+1097810+0,246073124608114+1096697+0,1,
33,33,,,246067624606762+1097813+0,246067624606762+1096700+0,1,
33,33,,,246069724607064+1097814+0,246070324607204+1096697+0,1,
33,33,,,246067824606784+1097820+0,246067824606784+1096707+0,1,
33,33,,,246068224606923+1097820+0,246068224606923+1096707+0,1,
33,33,,,246072524607273+1097820+0,246072524607273+1096707+0,1,
33,33,,,246066124606642+1097826+0,246066124606642+1096714+0,1,
33,33,,,246070324607202+1097826+0,246070324607202+1096714+0,1,
33,33,,,246073124608112+1097826+0,246073124608112+1096714+0,1,
33,33,,,246066824606722+1097828+0,246066824606722+1096716+0,1,
33,33,,,246068224606922+1097835+0,246068224606922+1096724+0,1,
33,33,,,246070324607204+1097835+0,246070324607204+1096724+0,1,
33,33,,,246066824606724+1097837+0,246066824606724+1096726+0,1,
33,33,,,246068624608125+1097839+0,246067924608125+1096725+0,1,
33,33,,,246066124606654+1097845+0,246065824606655+1096737+0,1,
33,33,,,246066124606655+1097845+0,246065924606946+1097430+0,1,
33,33,,,246068224606931+1097846+0,246068324608112+1096736+0,1,
33,33,,,246068224606932+1097846+0,246068324608113+1096736+0,1,
33,33,,,246068224606933+1097846+0,246068324608114+1096736+0,1,
33,33,,,246070324607211+1097847+0,246068324608112+1096736+0,1,
33,33,,,246070324607213+1097847+0,246068324608114+1096736+0,1,
33,33,,,246068224606923+1097172+0,246068224606923+1096636+0,1,
33,33,,,246068224606924+1097172+0,246068224606924+1096636+0,1,
33,33,,,246071024607202+1097172+0,246071024607202+1096636+0,1,
33,33,,,246071024607204+1097172+0,246071024607204+1096636+0,1,
